CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
69400885;96134458;24835020;10717612;6104;0;10000000
72125304;99783680;25669001;11080217;8362;0;10300000
73963067;102304913;26292902;11347716;8240;0;10600000
75069876;103811501;26629204;11519532;8484;0;10900000
76692125;106280185;27534903;11848962;6164;0;11200000
80554482;111451314;28843004;12379286;10132;0;11500000
81234350;112406634;28977160;12515532;10010;0;11800000
83947051;115969368;29825302;12833552;9156;0;12100000
86015466;119001160;30744733;13202571;9582;0;12400000
86680930;119807311;30851239;13281606;10010;0;12700000
88799089;123005666;31892862;13730878;10498;0;13000000
89869887;124357775;32170145;13833742;11170;0;13300000
93468083;129588840;33860570;14500627;9155;0;13600000
95659240;132566555;34554966;14797958;11963;0;13900000
98337455;136162066;35541169;15161140;11780;0;14200000
100198047;138908091;36278349;15527492;12024;0;14500000
99067312;137422683;35747345;15426093;7568;0;14800000
104254432;144312009;37438259;16088553;13367;0;15100000
105487279;146044976;37890467;16275822;12573;0;15400000
113497024;158038535;40141743;18021451;15014;0;15700000
110214622;152901342;40066304;17159723;13245;0;16000000
112432085;155863188;40613726;17455564;13977;0;16300000
114611523;158778463;41408219;17750724;14221;0;16600000
115899911;160707474;41909683;18013155;14161;0;16900000
119081970;165029851;43041699;18451688;13305;0;17200000
120416562;166939759;43452831;18701862;12390;0;17500000
122649406;170291007;44650642;19139440;15015;0;17800000
125780196;174515971;45600592;19588260;16113;0;18100000
126451824;175669961;46049564;19779463;11658;0;18400000
129236791;179382903;46905763;20154933;16174;0;18700000
131069794;181576195;47216737;20319159;15686;0;19000000
131570586;182651021;47579956;20534004;11475;0;19300000
135159994;187586495;48979611;21076325;15869;0;19600000
138479931;192054074;50059015;21521606;15686;0;19900000
138475781;192364254;50429985;21655738;10559;0;20200000
141455753;196009936;50939384;21939781;18372;0;20500000
143889646;199454628;51948597;22301418;15442;0;20800000
143828428;199547829;51939626;22412209;10986;0;21100000
148186815;205371422;53860275;22969028;17395;0;21400000
149308333;206979817;54215499;23118566;17639;0;21700000
149300949;206611227;53639755;23020776;8728;0;22000000
154831329;214323365;56032999;23855119;17395;0;22300000
155668180;215750119;56579262;24072855;18860;0;22600000
157562158;217846976;56562111;24195204;8789;0;22900000
159146077;220465622;57565283;24613686;18860;0;23200000
161464491;223905371;58696810;25039597;17151;0;23500000
161305068;223384133;57937779;24993293;8118;0;23800000
166156923;230427754;60441618;25767843;19348;0;24100000
167412352;232278397;61112149;26044182;20447;0;24400000
170983571;237057865;62164147;26535570;21423;0;24700000
171693408;238184815;62505028;26689681;20935;0;25000000
173545149;240544795;62864280;26925902;21302;0;25300000
176733069;244990828;64134540;27365675;19714;0;25600000
177468356;246310587;64792315;27653818;21668;0;25900000
181006739;250924529;66113540;28046468;18554;0;26200000
192260128;268099839;69076056;30664983;24475;0;26500000
182523215;253295922;67039440;28401248;17822;0;26800000
186640087;258696237;68295602;28884022;23071;0;27100000
185695508;257542737;68182320;28788874;19104;0;27400000
188833440;261393251;68713570;29075877;21851;0;27700000
190749817;264192378;69653935;29404909;19958;0;28000000
191193542;264999139;70349308;29570292;24475;0;28300000
194712576;269754619;71526306;30053177;19897;0;28600000
197190352;273030613;72080198;30337000;23560;0;28900000
207890031;289869558;75066702;33088264;19897;0;29200000
203340422;281697887;74392509;31357444;25757;0;29500000
200869664;278176534;73633601;30908755;18982;0;29800000
202058077;279703569;73727168;31116789;24475;0;30100000
204311916;282877511;75091666;31395854;20142;0;30400000
207640948;287522030;76320423;31904647;24719;0;30700000
207201679;286762632;76059009;31843233;21668;0;31000000
210357250;291236925;77508286;32301656;25024;0;31300000
210167797;290930347;77075303;32326269;20446;0;31600000
212810307;294427042;78088484;32683490;25878;0;31900000
214856261;297742462;79544901;33121321;21057;0;32200000
216980219;300245142;79828836;33260295;25940;0;32500000
218229788;302045614;80523109;33466226;17456;0;32800000
220902571;305742382;81462988;33910307;27893;0;33100000
223020913;308629215;82441562;34171204;19104;0;33400000
225670504;312183588;83310455;34518450;27466;0;33700000
226128022;313046928;83686065;34659177;18677;0;34000000
230065329;317863506;84676663;35022739;26306;0;34300000
229478111;317657451;85043422;35167877;19836;0;34600000
231742937;320673923;85723597;35516117;27832;0;34900000
231775042;320982759;86331750;35611810;19410;0;35200000
234851816;324993369;87106650;35975379;28259;0;35500000
236077826;326634723;87629903;36168468;17761;0;35800000
239239622;330730415;88458636;36481168;28809;0;36100000
240439570;332645084;89226822;36743137;18188;0;36400000
245059004;338440845;90500379;37175539;28015;0;36700000
243841905;337434805;90464307;37317064;18676;0;37000000
247560340;342346597;91954599;37774689;30700;0;37300000
246570109;341161541;91738840;37734318;18006;0;37600000
248985507;344254978;92434333;37970728;28808;0;37900000
251434781;347665065;93321844;38286573;18493;0;38200000
254587300;352077589;94803896;38839212;28930;0;38500000
253951742;351381303;94669435;38820071;18433;0;38800000
259766547;358923520;96800412;39438129;29907;0;39100000
255789812;353796702;95251343;39063305;18311;0;39400000
261279238;361342703;97700068;39851940;31006;0;39700000
260720096;360418389;97056392;39656547;17212;0;40000000
