CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
192489864;240300288;45757635;19736910;7141;0;65536
397792317;498312384;95951536;41520147;10437;0;131072
602884076;756241961;146701162;63435937;17334;0;196608
886435719;1111661766;217383843;93387136;17395;0;262144
1009904946;1269005479;249382418;107552420;20386;0;327680
1343583230;1688607249;332600345;143242247;24902;0;393216
1269720138;1598918453;316615217;136968361;26551;0;458752
1625271657;2046718882;406217405;175523002;26977;0;524288
1635179957;2060195714;408978689;177064167;29419;0;589824
2227262548;2804044946;559653719;240929156;32226;0;655360
2230589261;2809871957;559498934;241730889;32410;0;720896
2663056537;3351042203;669300411;287680687;33081;0;786432
2352431966;2966838047;594815982;257235657;34424;0;851968
3413542104;4300960913;862876392;371384252;34668;0;917504
2711430863;3421922515;686466748;297043120;35034;0;983040
3198608267;4030269040;809232426;348189311;34301;0;1048576
3391321579;4275162944;860414850;369931567;38330;0;1114112
3942784401;4981000493;1009512919;434077472;36133;0;1179648
3046607740;3866966968;783631600;342811957;35522;0;1245184
4854371667;6117435022;1231631735;528954970;39612;0;1310720
4653323231;5875056737;1187314221;511078932;39795;0;1376256
4443298561;5606316031;1129473793;487133178;38879;0;1441792
4588259128;5783420802;1164456675;500513810;37415;0;1507328
4340336606;5481868473;1104736185;477894031;36377;0;1572864
4509240715;5695622931;1148504812;496680672;36560;0;1638400
4707156162;5940368582;1197358079;516362878;37170;0;1703936
4936209958;6245351870;1261362737;548118674;38025;0;1769472
5611519814;7076358898;1425738599;613848076;38758;0;1835008
5222830441;6594980920;1330095594;574822424;37170;0;1900544
6627413454;8352944680;1684455038;723229194;41748;0;1966080
7522438567;9478485683;1911477589;820207086;43090;0;2031616
5752166670;7265935013;1467936245;634388185;38513;0;2097152
7341347356;9259922766;1870012546;804624818;39490;0;2162688
6011385856;7637624674;1572469546;679393110;39917;0;2228224
6745144293;8640988621;1825117581;789272959;43701;0;2293760
6068203825;7803407452;1667506107;721839868;41015;0;2359296
6900789158;8887053299;1912111011;825154602;44068;0;2424832
6025367937;8364505869;2219954949;957230639;48401;0;2490368
4811743236;6777057418;1848347136;802969535;67749;0;2555904
4798116196;7142002896;2198267382;960143376;85632;0;2621440
3924628380;6090696994;2016173977;883535621;86121;0;2686976
4201197741;6678519463;2304081015;1005663245;90271;0;2752512
4698047421;7594546842;2671992122;1166078577;92407;0;2818048
4619667129;7555488715;2738345957;1177960364;98632;0;2883584
3730070346;6126357425;2231851098;959162973;89416;0;2949120
3846907022;6350313333;2323260165;1000681063;90026;0;3014656
5623464913;9285564119;3455787417;1461262434;106140;0;3080192
4301014991;7119781578;2668583500;1122884287;96191;0;3145728
3973652792;6580796385;2463697978;1039263698;91736;0;3211264
4025590708;6670794385;2519212545;1052740459;92712;0;3276800
4106674912;6788830033;2569667555;1068514985;96924;0;3342336
4575826176;7569412019;2899327234;1192986217;97045;0;3407872
