CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
194297415;242615712;46176640;19939765;16053;0;65536
399415176;500014162;96149657;41572806;32714;0;131072
595520143;749706882;147255483;63662094;57984;0;196608
783914497;1014315762;220269395;94700424;57311;0;262144
871244962;1138174027;253321007;109530013;60181;0;327680
1089832049;1446804341;338801195;146429679;63293;0;393216
1030795884;1372177945;322071441;139792485;64331;0;458752
1319241496;1755655601;413150187;178963204;63782;0;524288
1294641705;1738191351;418192472;181514711;66528;0;589824
1742681269;2343265303;570036687;245732982;67932;0;655360
1800819913;2405081978;572039674;247671864;64026;0;720896
2145923157;2865790210;684176898;294776118;65978;0;786432
2178011575;2807520157;599103935;259308716;65186;0;851968
2842089954;3761594619;875288958;377186390;65307;0;917504
1945708520;2697889211;707944476;307013349;70496;0;983040
2267741570;3151510242;834213685;360057696;72265;0;1048576
2398494410;3333132093;882269653;380640842;79162;0;1114112
3091005819;4313777103;1153885047;493252557;7466412;0;1179648
2697321769;3790730835;1017407124;435780044;13773646;0;1245184
4212321797;5885796822;1577564077;665481013;23088747;0;1310720
4052002322;5665792502;1518234821;641057104;23111635;0;1376256
3834865793;5384914071;1451846564;614198114;22870303;0;1441792
3895093544;5501267472;1501766297;634837734;24333861;0;1507328
3657931554;5186115325;1421163049;603788624;23179995;0;1572864
3791685300;5386651737;1482654103;629644754;24389342;0;1638400
3942438455;5603588804;1547366339;655519651;25591304;0;1703936
4076740052;5849377421;1637766254;698650927;27606069;0;1769472
4430318187;6427448634;1853389542;786002810;31060284;0;1835008
4064419283;5935885012;1730258327;736395791;28144643;0;1900544
5008701900;7334856284;2159247341;915269820;34634860;0;1966080
5599931892;8209611003;2424338581;1027962874;36888211;0;2031616
4411094848;6486721187;1914707074;814851959;32803321;0;2097152
5600549933;8227889703;2432957089;1031264506;42050796;0;2162688
4723707389;6936091069;2043338519;868481653;35614350;0;2228224
5472587919;8034604919;2365677904;1005563548;41534501;0;2293760
4976788712;7307383759;2156452305;914875120;37234524;0;2359296
5702298146;8364070629;2465783300;1044887196;42688672;0;2424832
6491768720;9496800151;2793496999;1180333605;47711853;0;2490368
5400502898;7896495043;2319004317;979976381;39759786;0;2555904
6363764470;9308719090;2734061543;1156908934;46564029;0;2621440
5726044972;8363832471;2445507472;1036201377;41868790;0;2686976
6093425380;8836497459;2566383261;1090598597;27081535;0;2752512
6340377262;9111655629;2593168166;1124649451;163269;0;2818048
6373381145;9140533058;2611466093;1122122370;139831;0;2883584
5279590794;7579706303;2157764313;932495437;1272641;0;2949120
5487406546;7875493144;2228840119;968667025;195678;0;3014656
8189095613;11707067441;3322423258;1428882361;141601;0;3080192
6321278007;9031644176;2554141533;1100317405;132873;0;3145728
5857497334;8365504646;2349912624;1018544519;125732;0;3211264
5959307559;8513504756;2395444429;1037222865;128357;0;3276800
6151922179;8780866253;2467691620;1068442186;124878;0;3342336
6898658060;9825941154;2761740366;1189379084;134277;0;3407872
7874768720;11218955228;3146613405;1358392546;136413;0;3473408
7043113317;10096113558;2875771203;1238917322;135253;0;3538944
7609938160;11110213684;3281086876;1417222573;141296;0;3604480
6844079403;10094284157;3053079769;1318401480;145020;0;3670016
6713119533;9990648130;3117231644;1331497145;145873;0;3735552
6022413171;9036319213;2858967778;1222550677;256347;0;3801088
7184222819;10975551614;3513281533;1491371589;47488770;0;3866624
9687996378;14927862664;4913938531;2036078238;92179940;0;3932160
7231779521;11238366677;3742015201;1555317429;70985903;0;3997696
7957420791;12524928142;4270256280;1770039752;81978977;0;4063232
7079110112;11231518793;3884920352;1608269393;75678883;0;4128768
8846455320;13615693781;4544527734;1868639739;63236106;0;4194304
8587242910;12031906576;3340204950;1375894914;13556484;0;4259840
10716229830;14969788276;4176521901;1698098745;16257649;0;4325376
9947862656;13936804471;3898766631;1590180056;15657369;0;4390912
12038499394;16817780554;4721995846;1904571658;18418105;0;4456448
9143853605;12815340789;3608395303;1461535502;14531640;0;4521984
13430632060;18745875838;5292507753;2113387675;21994085;0;4587520
9182840322;12856483689;3637092373;1459891065;15666402;0;4653056
9282489787;13041711426;3722826774;1493038116;16302631;0;4718592
10538963316;14824696424;4253280006;1700754571;18858473;0;4784128
10509001356;14758299132;4253454687;1685466155;19083691;0;4849664
12739246073;17946877457;5237683735;2065085199;22986392;0;4915200
10845529242;15142981010;4335090770;1702826331;17945205;0;4980736
10908524137;15352722354;4457257693;1760474333;18859387;0;5046272
9690398105;13648852265;3986868822;1567613942;16791827;0;5111808
10003904749;14009298120;4039925693;1584901837;16861041;0;5177344
12555234155;17523049990;5062824197;1967293669;18952222;0;5242880
11494994987;16083845482;4657213663;1817889214;17667252;0;5308416
11621161595;16249725674;4716836375;1834112008;17458330;0;5373952
10493429191;14694096416;4271536123;1664301253;15378561;0;5439488
11817915852;16532484532;4816912107;1867462415;16560505;0;5505024
10742699245;15030314915;4381492262;1697465277;14828942;0;5570560
