CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
24864316;27943593;2053034;2107088;9489050;71716;0;800
31134808;35110749;2467340;2818567;12452116;107849;0;832
34498569;38911643;2578424;3206707;13878383;134521;0;864
44946663;51256277;4472584;4227528;19187267;149536;0;896
47075990;53148729;3633047;4399679;19142713;150635;0;928
56783363;64312457;4735827;5324609;23559205;167602;0;960
62912375;70944521;4705493;5783310;25152524;223693;0;992
43191479;68454171;27094901;13095828;63722615;419066;0;1024
78870648;89084672;5938645;7417152;32070475;297363;0;1056
85854883;97313045;7537945;7899175;35332002;273497;0;1088
87485921;99021841;6963727;8269107;36097442;289122;0;1120
101940718;117893924;12572844;10093785;46656192;383910;0;1152
110841513;124302172;8596413;9418421;41747513;327513;0;1184
120881404;137423903;12457915;10719588;49255550;401916;0;1216
127999184;144729060;10481114;11837212;52058034;385985;0;1248
91970040;135348408;44230356;23625188;113683486;782713;0;1280
151162394;169933769;12567594;12926286;57816808;439452;0;1312
168817256;192610041;16529194;16061508;72541928;560607;0;1344
169543145;191090148;14416650;14779513;66190504;501525;0;1376
138068311;188626653;48676206;28707637;137258987;1002073;0;1408
204196377;232968154;19368420;19816749;88617022;672362;0;1440
210166027;243458544;27606863;20684243;95906248;756468;0;1472
231945207;264349054;23393434;21544282;97696588;769285;0;1504
155119781;257749645;114285230;51568600;251498257;1672359;0;1536
255222369;289263725;24150511;22892580;103725015;803465;0;1568
262849486;308934328;40861224;27547275;129644504;961851;0;1600
293773052;332847903;28197133;25825908;117837955;939329;0;1632
207769854;309052492;101966231;55797612;268189927;1779476;0;1664
336563043;382793820;32621986;31150806;140554023;1104611;0;1696
333933837;395531520;54584761;36965314;172955795;1240475;0;1728
377230358;432676871;42766737;35749263;164061409;1285092;0;1760
258591623;422194353;178689911;83704423;407836297;2586114;0;1792
426368293;490342983;49175045;41429196;189677920;1474361;0;1824
386617297;473146371;80434792;50319994;237984315;1688533;0;1856
471815259;541416278;54351545;44586670;204651942;1620967;0;1888
333131167;481110890;147906176;81921677;393454254;2555292;0;1920
527354180;605032570;61735559;49332971;227862515;1745357;0;1952
473158945;588168111;109156337;66058783;314717151;2122432;0;1984
588005880;672484668;71990050;51566928;241924124;1803768;0;2016
381874877;646205316;294564798;133409988;650173751;4166859;0;2048
646554863;749970187;87580647;63645422;296072302;2246881;0;2080
580307413;719384572;130673493;80341700;382001830;2719963;0;2112
707830158;818083600;90640820;68938607;319247962;2383233;0;2144
487858004;770073163;298137238;147488778;717788323;5180956;0;2176
772376502;901747386;111068868;78604349;365840677;2722222;0;2208
630899447;827913835;190934143;111314747;533536048;3671500;0;2240
816354417;956005792;124207141;83678445;393858916;2854241;0;2272
556976968;925473399;389701089;194150776;943909510;6170517;0;2304
947393082;1111217309;141178594;100387255;464068270;3430228;0;2336
787262206;1013764556;218276602;128577673;614960462;4249317;0;2368
983593613;1152497293;150719401;101047869;474420661;3431143;0;2400
689001165;1083163914;404984986;213152249;1032569988;6732527;0;2432
1023206732;1222985334;181360253;118370063;556004680;4039967;0;2464
831262338;1144163270;306759774;175369574;842758585;5672349;0;2496
1136241720;1339016958;186896067;118756897;561767239;3995473;0;2528
775423308;1328286272;606443821;281456842;1371819486;8880104;0;2560
1201783056;1447962480;222868448;146358227;685523330;4933276;0;2592
997232493;1358118655;356136601;201576159;968132776;6516280;0;2624
1251679596;1523345649;254940266;158007261;743623341;5260179;0;2656
952133731;1558092202;633574061;322367404;1565992939;10102147;0;2688
1368497107;1653742043;271185830;163844453;777483850;5440355;0;2720
1094101020;1517553183;420317955;238246630;1145071227;4446705;0;2752
1397483605;1710591019;301228111;185307335;868950290;1398251;0;2784
1008346601;1718959832;764125973;378340856;1838675225;2870293;0;2816
1530376332;1858487308;303493547;199133371;930165465;1747981;0;2848
1218779167;1699877912;488892730;270267694;1299496978;2132929;0;2880
1593171520;1976394171;358091674;232220127;1078975997;1870784;0;2912
1174058273;1814995231;663464183;354827507;1715636843;2701287;0;2944
1766642939;2169183046;385400076;235124531;1111224023;3286551;0;2976
1427067330;2078289174;654754000;359426980;1735215224;11275118;0;3008
1834424198;2301821438;458221728;263496476;1256010456;8592568;0;3040
1407617856;2410231440;1093843941;512826483;2499329539;16104146;0;3072
1982284293;2503318115;500027590;298399717;1411854235;9780370;0;3104
1623802117;2381155647;766279044;415063128;2004186336;13076748;0;3136
2080045151;2642241099;549999508;317761106;1513300447;10332981;0;3168
1649910266;2692361577;1089042012;555235601;2698827746;17205034;0;3200
2154657448;2782248249;625943343;348715304;1668953308;11323275;0;3232
