CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
50981192;61413478;10868991;5727611;27345999;135559;0;18000
50978995;61341396;10820102;5800127;27408011;64514;0;18100
51727834;62333886;11116854;5904245;27956166;64697;0;18200
52371021;63143637;11201753;6038038;28515857;67444;0;18300
52639575;63394858;11187715;6025804;28487903;67810;0;18400
53955795;64994158;11582795;6173903;29161058;60425;0;18500
54530255;65723220;11688813;6266459;29576951;66467;0;18600
55497416;66801648;11879609;6305569;29802414;63599;0;18700
56211282;67738352;12049957;6436316;30421431;72692;0;18800
56533242;68109018;12118743;6458901;30560286;70068;0;18900
57255164;68964851;12373503;6519696;30884687;65552;0;19000
58153110;70030155;12514739;6590131;31190411;71472;0;19100
57726232;69445745;12196563;6569181;30963971;69580;0;19200
59732574;72006774;12941618;6822325;32351663;68054;0;19300
60720792;73162533;13098477;6935040;32798256;70068;0;19400
60915798;73353938;13064541;6938520;32826393;73974;0;19500
61192348;73842279;13226651;7026995;33212378;83251;0;19600
62753258;75640614;13671840;7142320;33779027;72754;0;19700
63393637;76462146;13790370;7258904;34327732;81176;0;19800
63698567;76797899;13799464;7285633;34500828;78125;0;19900
64669146;77988936;14019313;7414307;35075654;77026;0;20000
66899365;80660683;14575586;7627789;36125395;78613;0;20100
66945203;80743263;14574914;7649874;36183990;80200;0;20200
67834848;81790440;14759362;7737431;36631498;84716;0;20300
68386544;82464816;14737023;7879599;37203151;80261;0;20400
69197516;83378632;15021201;7873492;37310695;83374;0;20500
70401492;84887966;15360007;8075338;38152979;79468;0;20600
71176698;85845605;15477133;8145454;38556786;75683;0;20700
70447939;85013271;15388510;8083383;38297082;91003;0;20800
72794919;87735005;15806173;8310364;39330710;83862;0;20900
73510737;88680376;16052693;8424648;39858662;89782;0;21000
73841242;89027971;16200520;8384051;39734334;94970;0;21100
74720695;90095411;16255512;8543443;40408954;93872;0;21200
75838735;91513681;16645770;8727339;41294755;92957;0;21300
76585070;92489204;16864764;8807066;41740677;98754;0;21400
77282517;93405767;17067461;8924205;42229872;97839;0;21500
77741927;93721013;16955218;8856298;41935135;95337;0;21600
80443824;96948543;17646195;9127890;43288097;92712;0;21700
80299965;96892147;17640763;9160730;43394665;104614;0;21800
80085672;96560605;17555314;9124496;43214855;89965;0;21900
81858494;98791861;17969192;9398277;44450692;98084;0;22000
82852388;99971545;18167739;9486470;44927620;99243;0;22100
82718661;99832874;18204849;9468358;44873237;98815;0;22200
83888701;101250534;18433973;9632898;45591864;102966;0;22300
84177641;101434982;18364150;9579388;45382819;105163;0;22400
86576683;104499122;19094067;9936897;47016847;85754;0;22500
86926291;104870582;19188611;9939624;47080812;111450;0;22600
86969076;105009924;19169689;9994417;47384583;108704;0;22700
89387894;107928190;19765696;10237776;48555235;118286;0;22800
90373243;109130702;20038218;10357011;49055294;118225;0;22900
90468640;109235682;20088205;10326484;49002194;116943;0;23000
92137398;111314717;20487130;10593611;50197503;109375;0;23100
91329295;110166100;20137522;10406656;49282040;111694;0;23200
92599372;111871235;20597298;10639563;50412346;113525;0;23300
94897096;114548718;21098639;10833549;51322134;112488;0;23400
95270508;115056896;21144904;10924463;51808889;109680;0;23500
96052549;116031807;21365546;11023668;52190784;122619;0;23600
98536919;119121216;22179325;11272532;53530869;119507;0;23700
98257378;118623536;21846624;11188022;53109300;115784;0;23800
99152945;119805846;22185185;11375041;53970992;120850;0;23900
99944507;120602047;22118717;11419637;54084213;110046;0;24000
100579942;121523492;22445560;11541609;54700604;130005;0;24100
101356308;122554740;22867983;11618016;55175884;130005;0;24200
102058210;123368886;22896670;11706276;55577921;138794;0;24300
104176614;125900740;23346864;11914910;56549110;137939;0;24400
107112763;129323155;24086181;12168156;57757116;112610;0;24500
104506507;126281354;23545899;11925154;56643104;128662;0;24600
105822483;127913247;23840271;12125810;57542455;127624;0;24700
107390472;129795627;24083251;12316185;58470676;140564;0;24800
109097194;131964322;24650266;12552590;59556427;138305;0;24900
110482444;133399378;24745359;12610796;59799041;108826;0;25000
109693262;132659695;24651793;12659704;60020232;142822;0;25100
110649986;133706689;24867123;12652151;60057525;148620;0;25200
