CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
4207875;4783557;304687;472203;1976313;4517;0;6800
4432911;5074633;334961;497266;2107112;4211;0;6832
4433094;5095323;352050;508285;2165095;7874;0;6864
4529286;5166674;336424;497493;2097956;4089;0;6896
4524402;5168566;333984;506956;2134394;7020;0;6928
4548573;5220445;348815;519772;2201410;5676;0;6960
4513783;5128283;320738;489688;2050838;3540;0;6992
4612904;5278002;343993;512400;2174249;5432;0;7024
4598438;5242174;324157;509714;2119746;4211;0;7056
4593738;5231432;333434;496577;2097773;5432;0;7088
4706592;5389207;339476;538438;2254206;5737;0;7120
4747485;5450975;355957;541571;2291132;6103;0;7152
4775440;5453538;344115;536908;2247981;6531;0;7184
4817798;5527147;358763;550819;2322442;7690;0;7216
4871997;5583787;361938;553415;2343012;9155;0;7248
4901294;5598252;345031;546620;2289362;4455;0;7280
4954944;5707749;383605;564270;2397516;6592;0;7312
5083117;5793747;392089;556994;2376520;7568;0;7344
5278978;6011764;388549;578514;2443597;6958;0;7376
4970264;5655565;354064;537116;2252985;4699;0;7408
5127733;5859787;371886;571718;2401727;5859;0;7440
5258714;6023727;388244;595698;2510552;7202;0;7472
5192369;5956833;388183;589579;2493157;5554;0;7504
5207445;5936813;368652;574324;2402399;5554;0;7536
5370531;6146895;394714;582615;2473443;8301;0;7568
5354723;6100266;379027;590421;2470148;6652;0;7600
5482469;6247970;397032;587402;2488092;8056;0;7632
5554856;6349654;406981;617909;2607964;5921;0;7664
5753159;6589766;428771;647014;2739068;10376;0;7696
5732957;6562361;459350;624229;2687371;5798;0;7728
5566087;6388350;425170;626215;2669854;6653;0;7760
5611131;6433761;421020;640249;2693902;5677;0;7792
5879197;6712507;433959;644654;2728387;8300;0;7824
5735825;6492843;417723;605507;2568597;5432;0;7856
5758775;6558638;417846;623411;2626580;7691;0;7888
5949081;6769270;422484;644713;2702142;5921;0;7920
5731186;6586409;421507;650605;2731988;7263;0;7952
5798752;6650618;422728;645692;2716973;8240;0;7984
5744981;6538435;403747;627077;2620477;5921;0;8016
6012985;6881635;445617;678130;2861810;9156;0;8048
6237716;7096357;434325;673038;2826653;6653;0;8080
5968368;6817915;425169;658098;2760491;5432;0;8112
6320967;7249005;489501;698616;2962578;5798;0;8144
6732954;7652202;478026;713816;3012871;8850;0;8176
6581832;7475323;463255;726844;3029777;5738;0;8208
6282211;7187115;470274;695779;2946892;7019;0;8240
6357527;7287029;470641;697187;2947563;7508;0;8272
6311324;7168988;440428;684410;2844475;4455;0;8304
6344771;7279340;474791;717265;3030509;7568;0;8336
6521529;7445232;461363;724458;3033134;5799;0;8368
6672163;7593914;470335;723394;3037163;8423;0;8400
6486251;7388104;469726;731392;3059867;5737;0;8432
6496626;7430340;477904;723170;3045891;8300;0;8464
6942487;7945231;531676;766847;3257072;8850;0;8496
6779707;7744853;513548;740021;3144523;6226;0;8528
6919599;7882792;504210;739073;3126456;8423;0;8560
6685347;7609051;479674;747600;3120170;5005;0;8592
6764510;7732097;499693;752216;3166130;6347;0;8624
6907575;7908183;511534;777693;3272331;7752;0;8656
6971540;7907267;508971;743083;3154777;5249;0;8688
7077069;8064737;505797;769944;3239005;7141;0;8720
6952130;7884868;483946;738455;3089165;7385;0;8752
7109235;8127238;511962;792508;3320243;8239;0;8784
7058148;8057047;507567;771161;3240959;8545;0;8816
7363506;8415689;559813;812168;3442191;6714;0;8848
7527691;8607644;556944;816203;3454764;8362;0;8880
7580364;8632729;568480;812765;3457999;10742;0;8912
7671245;8773415;575866;846207;3592399;10132;0;8944
7629619;8674416;546263;816040;3431083;7996;0;8976
7536541;8593300;550353;808450;3424491;8423;0;9008
7434979;8507607;547728;839934;3524832;7263;0;9040
7588848;8668984;550352;845833;3555533;7324;0;9072
7580486;8642312;537657;821846;3451285;9461;0;9104
7596172;8678628;546507;846034;3549429;7873;0;9136
8038127;9162391;604430;858463;3653738;10253;0;9168
7782817;8862832;560240;842150;3532767;8972;0;9200
7829387;8914894;561522;849941;3563040;7507;0;9232
7829692;8928322;570250;849490;3579702;8362;0;9264
7918986;9068519;588621;889353;3751333;11719;0;9296
8008891;9110267;579039;883835;3703421;10070;0;9328
8095194;9222633;575926;870743;3655020;11841;0;9360
8161234;9317481;591673;893078;3761159;13123;0;9392
8230630;9373389;581297;890946;3737112;11170;0;9424
8124857;9279273;600523;892063;3772024;10070;0;9456
8451944;9680945;655760;899728;3852407;12268;0;9488
8159281;9292518;583068;885555;3708792;8850;0;9520
8274149;9410742;594603;906726;3798513;7263;0;9552
8400674;9565283;598693;918516;3829275;10559;0;9584
8473611;9693090;615355;916846;3860281;11536;0;9616
8607400;9850195;629087;967021;4053883;11536;0;9648
8654275;9890355;636656;947366;4003591;12634;0;9680
8442240;9639563;597106;914909;3832266;9461;0;9712
8588052;9784215;610472;946244;3956106;11292;0;9744
9202613;10460727;687071;979303;4153798;12085;0;9776
8901528;10183873;659117;983517;4144399;13427;0;9808
8910927;10193578;672240;979481;4152578;13854;0;9840
8853126;10098973;642272;957070;4029653;10681;0;9872
8975257;10268467;658202;1006560;4222768;12146;0;9904
9160194;10466831;657774;1007328;4218922;12878;0;9936
9037697;10343480;657774;981690;4143605;13000;0;9968
9222693;10507663;657836;1005085;4219899;9033;0;10000
