CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
26562860;31924662;5735886;2489710;12146637;101135;0;1952
27637075;33189124;5940231;2594252;12658720;90271;0;1984
29192735;35031404;6259994;2715656;13249722;97840;0;2016
30182540;36266936;6494368;2845220;13859035;98083;0;2048
32542581;39029807;6928205;3011848;14685021;129943;0;2080
33639624;40389911;7220440;3143854;15329673;120177;0;2112
35120211;42212905;7606975;3299678;16092366;116760;0;2144
37331264;44749153;7948344;3445484;16819659;121399;0;2176
37899439;45664739;8270730;3613175;17613908;148193;0;2208
40412860;48614438;8778847;3796891;18533339;160461;0;2240
41746841;50199640;9040138;3923905;19134351;157348;0;2272
43367077;52222218;9497290;4124660;20109812;144164;0;2304
46440982;55645976;9827062;4284561;20905830;162048;0;2336
48912411;58575777;10351413;4493955;21926457;189758;0;2368
49230037;59223909;10698154;4634905;22601871;183105;0;2400
52407947;62770958;11106295;4823002;23523866;175842;0;2432
52985765;63849934;11598786;5090044;24805540;179749;0;2464
55960122;67296458;12121002;5270297;25712885;218505;0;2496
57063452;68705574;12437468;5388563;26306207;218261;0;2528
59801727;71693603;12666411;5570047;27143241;194396;0;2560
63656514;76340442;13484585;5896964;28756518;233032;0;2592
64650103;77847396;14034571;6169015;30051742;233764;0;2624
67936715;81549351;14581017;6370091;31064984;228515;0;2656
69988224;84087065;14977440;6548042;31952249;254333;0;2688
73372615;88077228;15734701;6809452;33228125;267760;0;2720
75833973;91014111;16207967;7099404;34601535;234679;0;2752
78069014;93842838;16797564;7338856;35793243;301818;0;2784
81855503;98101372;17315752;7566432;36889615;287475;0;2816
83425384;100327624;18009109;7869765;38374719;309692;0;2848
84643643;102109907;18610853;8132403;39667196;321289;0;2880
89035417;107095979;19229138;8437108;41140825;315612;0;2912
91772165;110410362;19856760;8655596;42219435;364623;0;2944
95293214;114579785;20529061;9013516;43913889;330993;0;2976
97259150;117185675;21181525;9263305;45189581;387572;0;3008
101351669;121923943;21916143;9595486;46786074;363158;0;3040
104155739;125078110;22166081;9767243;47595521;388976;0;3072
106931550;128683386;23209597;10161496;49553279;373900;0;3104
110589683;132970180;23868896;10410359;50800896;414855;0;3136
113461440;136531939;24642149;10768128;52523975;364317;0;3168
118578004;142359804;25309017;11061274;53943343;423277;0;3200
120601803;145108637;26136774;11382811;55574687;433959;0;3232
122471549;147700855;26822563;11762839;57371740;451292;0;3264
128303077;154424898;27815481;12116168;59148408;478148;0;3296
134584128;161415846;28552173;12529850;61100551;464110;0;3328
135415486;163069712;29449143;12842598;62647179;529722;0;3360
139449655;167740049;30182235;13143074;64177387;500548;0;3392
143047913;172249986;31066754;13606078;66399671;526854;0;3424
150695354;180814540;32046000;14071547;68674263;537535;0;3456
151100443;181945580;32805885;14393658;70250492;537352;0;3488
156297085;188142401;33901708;14841924;72469114;583067;0;3520
159288105;191898801;34711947;15179003;74081842;577085;0;3552
165158329;197928327;34716952;15318771;74737236;580931;0;3584
168880305;203234648;36597441;16020521;78195296;608397;0;3616
172640976;207963274;37474514;16460452;80321267;637999;0;3648
176670507;212903568;38506859;16894935;82450289;666746;0;3680
182153098;219272571;39517660;17337358;84614224;632445;0;3712
186410960;224685460;40661883;17829523;87036338;713805;0;3744
191614256;230639302;41460648;18191124;88858843;706175;0;3776
196196397;236553594;42811719;18829935;91911752;750425;0;3808
205538964;246894388;43867869;19324128;94337527;757200;0;3840
206530294;248851841;44886299;19772173;96486326;772642;0;3872
211135080;254272421;45858708;20126404;98289727;755430;0;3904
218903798;263317319;47207521;20693673;101073654;826414;0;3936
227138640;272722874;48324644;21291335;103964150;825865;0;3968
226849455;273391756;49382991;21707137;105983127;826353;0;4000
