CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
730101;797362;25696;60266;238647;0;0;100
918394;1004575;31617;72738;290832;0;0;107
1173398;1271298;40162;88704;363646;0;0;114
1424068;1557430;47730;107517;433165;0;0;121
2189692;2380182;64697;152009;613218;2075;0;128
2168391;2358026;63842;155068;624144;0;0;135
2717218;2913872;80811;186983;756285;0;0;142
3234855;3494193;90942;223691;899717;2746;0;149
3896901;4205983;102234;262720;1051206;0;0;156
4672962;5041430;119140;310213;1242428;0;0;163
5507494;5933884;135620;364796;1452755;0;0;170
6501082;6995831;159729;431838;1727290;0;0;177
7513286;8086161;177795;492511;1963435;0;0;184
8785866;9463050;214416;575449;2309809;2380;0;191
10148290;10921664;239440;659149;2634515;3174;0;198
13786402;14782188;305114;856880;3419364;3784;0;205
13328823;14317224;308898;850321;3400443;5188;0;212
15704184;16891680;361998;1019073;4071584;5432;0;219
17445512;18744764;393615;1113296;4450001;4943;0;226
20400827;21908086;453551;1299036;5188219;5066;0;233
25093502;26928764;551146;1586118;6331587;4944;0;240
26216546;28139211;574767;1663650;6645857;6958;0;247
29098192;31222149;630553;1832112;7314922;7751;0;254
34229710;36666349;719603;2105772;8410013;9766;0;261
38724266;41492448;813902;2386030;9526954;9948;0;268
44389718;47504456;910215;2684110;10702609;9460;0;275
49189755;52677783;1011716;3025162;12042511;11047;0;282
54291243;58079136;1094724;3284099;13086453;9339;0;289
58104587;62171838;1182797;3529703;14066614;10071;0;296
65491043;70062504;1319455;3964417;15779806;12452;0;303
70906374;76052479;1473079;4461730;17731095;14343;0;310
71306458;77149643;1672054;5069585;20013560;16052;0;317
79429546;85962549;1867000;5682307;22384952;20569;0;324
84399015;91324534;1971492;6011675;23594727;22583;0;331
92390083;99943653;2109613;6615044;25820307;2747;0;338
100886766;109150233;2338617;7195478;28152393;23254;0;345
118259036;127955361;2723992;8468475;33058021;28504;0;352
117877750;127591776;2736809;8469495;33003944;28199;0;359
129032018;139622140;2970086;9256065;36043792;27344;0;366
136106890;147263661;3127189;9730393;37909632;35217;0;373
148232165;160416399;3418509;10651007;41465470;22461;0;380
160000018;173188949;3692984;11520444;44888434;36011;0;387
174271099;188605779;4052236;12512862;48840573;39368;0;394
183971636;199154336;4257557;13255209;51626394;42358;0;401
197582136;213832644;4636340;14193391;55458476;39001;0;408
212474126;230021628;4933643;15306346;59636261;49011;0;415
224684789;243341235;5998031;16251414;64697405;52429;0;422
250202972;270865091;5837082;18030458;70400028;60364;0;429
262605102;284082708;5946030;18878493;73319332;5371;0;436
286190368;309878113;7070417;20656360;81881199;64270;0;443
286742735;310564756;7484661;20727620;82576571;70373;0;450
311239193;336957084;8417459;22457232;89439407;31738;0;457
336411065;364307051;8676553;24294388;96706174;74951;0;464
370744107;401737192;11079867;26831850;107100006;80139;0;471
390454689;423213211;11841522;28237229;112649309;93811;0;478
396567710;429377685;9785315;28660125;113683791;70190;0;485
431357538;467117762;10122045;31216506;121933281;92102;0;492
493164814;534308203;15447775;35651109;142108462;65064;0;499
474027717;513443998;12303862;34300986;136538408;104797;0;506
504292105;545935736;12827299;36464053;144915644;52856;0;513
538667994;583939789;15937032;39052639;155738371;122924;0;520
590606643;639694347;16951739;42731070;170088553;37170;0;527
644175353;698366925;20829353;46685741;186386791;145812;0;534
730759665;790972706;18618909;52909615;210256786;14344;0;541
667083436;722944683;19497692;48355397;192813227;146118;0;548
711369029;770176007;20312082;51463323;204579616;8606;0;555
813241448;882036744;28161793;59062483;235831122;157959;0;562
891289405;968316918;32147684;66206952;264292170;163940;0;569
1004661612;1089634235;35501862;72701724;290057118;151245;0;576
1024270694;1120421509;44305185;81830226;326885577;156310;0;583
1008128461;1093234140;35879425;72803435;290736499;156432;0;590
1073466429;1171007439;42029250;83873823;334796445;167358;0;597
1093372628;1187330945;42975292;79306244;316893842;162536;0;604
1189456488;1299879668;49906672;94281079;376534070;167174;0;611
1292671190;1413002425;59581452;100382113;402495247;284057;0;618
1320305519;1447185931;57385107;108622521;433232290;162231;0;625
1311444579;1426294567;55974771;95303428;381435913;163696;0;632
1510776345;1657594694;67813730;125511287;500765503;165832;0;639
1511070411;1652761760;68308968;119291329;476410585;162109;0;646
1659372217;1811637696;75650930;127980629;513020171;162902;0;653
1668892151;1828004720;84363309;129391050;524526611;166809;0;660
2454309025;2748410933;136061297;253478024;1012112094;170715;0;667
2381354133;2648414363;120345456;227654442;908638299;169250;0;674
3107704752;3483343927;166378847;325335902;1297584630;167053;0;681
2371839875;2626669789;119255127;210287515;843303932;167053;0;688
2782827959;3109499791;149556624;281328752;1123417046;170532;0;695
2257125203;2496090412;129772983;196978401;804933059;173888;0;702
2643780830;2953799568;159438495;260399770;1058414405;171997;0;709
2403013196;2641332960;121660699;196786442;788088986;169250;0;716
2969727566;3319126085;186217419;289675992;1186018692;172424;0;723
3785865613;4197246213;204535914;346173167;1386516959;176514;0;730
3514956577;3945053927;211272042;363566103;1458291372;173828;0;737
3158539155;3495605858;161603651;275561899;1108821746;176391;0;744
4021553608;4513188276;239389341;417284544;1673050587;175048;0;751
3950909686;4414039603;227232939;386336864;1547235236;172668;0;758
4805487027;5398654210;281871593;508482724;2037600558;169860;0;765
4073074046;4530757078;226796844;374172872;1497870494;177307;0;772
5236447532;5880471457;304280715;551156893;2206516873;181579;0;779
5141790975;5751146531;285920288;511205655;2044354202;172851;0;786
5769938903;6476358237;338280445;599179548;2399827292;186950;0;793
5404275411;6030219426;292330245;515824270;2067957291;177368;0;800
