CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
2393610;2813713;220886;319503;1344357;0;0;6800
2499139;2951591;248046;325319;1390622;7385;0;6832
2419488;2851311;223205;324464;1362423;61;0;6864
2446161;2871453;226257;327932;1380368;2014;0;6896
2482110;2916374;234436;331135;1403561;1953;0;6928
2490899;2933769;227661;333851;1398800;2075;0;6960
2512628;2958244;231506;336744;1418026;1526;0;6992
2542719;2984550;234497;340709;1433285;2747;0;7024
2539544;2977226;229613;342367;1426571;0;0;7056
2579950;3026970;232177;346013;1440549;0;0;7088
2581903;3033683;235168;347613;1454587;0;0;7120
2657830;3118645;251281;353559;1495297;0;0;7152
2631280;3091484;234497;353668;1470822;0;0;7184
2649652;3111137;242126;356303;1491696;0;0;7216
2686212;3158195;246520;360228;1509335;1953;0;7248
2684685;3162468;250548;362065;1524227;1709;0;7280
2736077;3210624;251708;365649;1535702;2502;0;7312
2758111;3243278;256042;370935;1558284;2380;0;7344
2774529;3262992;259948;371476;1570247;2136;0;7376
2817864;3320121;258972;376472;1577084;4212;0;7408
2811089;3309684;261535;378086;1589534;2441;0;7440
2829277;3329642;264282;380950;1602718;2258;0;7472
2856682;3358512;263061;383702;1608761;2197;0;7504
2875541;3386954;269165;387479;1631771;2076;0;7536
2907281;3417533;266784;390546;1636044;1953;0;7568
2917412;3428946;270629;393519;1651851;1587;0;7600
2945305;3463370;271423;395618;1659725;1526;0;7632
2976310;3504996;273558;398811;1676143;1770;0;7664
3067313;3610099;293518;402261;1717037;1709;0;7696
3012260;3537283;275939;406296;1698482;1953;0;7728
3042412;3589651;279662;408720;1712275;1648;0;7760
3072807;3605521;280029;412925;1719662;1953;0;7792
3091911;3637564;287231;414848;1747921;2136;0;7824
3117607;3666800;285339;418142;1746334;1770;0;7856
3139152;3693228;287231;421472;1762630;2381;0;7888
3169730;3720754;290527;425352;1781062;2564;0;7920
3180961;3751333;297362;428489;1802852;2014;0;7952
3209831;3783072;295288;430655;1810359;2137;0;7984
3230887;3802541;300658;434342;1825008;1892;0;8016
3248161;3812490;291808;437911;1820674;0;0;8048
3274772;3847281;297180;441183;1839534;0;0;8080
3304496;3885610;303649;443967;1860835;0;0;8112
3333122;3913747;300170;446888;1860957;2015;0;8144
4009511;4634937;370665;465150;1985346;2014;0;8176
3431876;4028493;321776;455586;1916927;2747;0;8208
3410636;4006094;310851;457038;1905086;1953;0;8240
3433097;4027822;311766;461310;1923030;1648;0;8272
3462393;4064565;316161;463906;1935114;1648;0;8304
3481680;4097279;317626;467185;1954279;2991;0;8336
3504569;4121755;316344;470767;1963557;0;0;8368
3521536;4140310;320617;473977;1980159;0;0;8400
3575613;4196888;321959;479273;1995784;1464;0;8432
3570364;4204274;332885;481009;2022883;1709;0;8464
3612540;4253102;333556;485117;2032709;1953;0;8496
3623099;4264455;336913;488164;2052241;2136;0;8528
3658682;4303090;334472;492535;2061213;2258;0;8560
3669241;4306996;330383;494653;2062250;0;0;8592
3715323;4360157;341002;500122;2087886;1648;0;8624
3740713;4395741;343383;501592;2097223;1342;0;8656
3761526;4427113;352538;506148;2128108;1709;0;8688
3802359;4467945;345520;511127;2131831;1465;0;8720
3810903;4483387;350585;513690;2142939;2259;0;8752
3837637;4512195;354491;516139;2163019;1709;0;8784
3874197;4556385;357238;519739;2180536;2075;0;8816
3880544;4570117;362487;522677;2197138;0;0;8848
3923330;4611316;359008;528952;2211360;1465;0;8880
3928762;4624378;369079;530238;2236567;2259;0;8912
3968069;4667713;368896;532814;2243036;1709;0;8944
4008229;4707202;366454;538422;2254205;3051;0;8976
4037160;4744250;366210;541876;2258112;1587;0;9008
4044668;4753772;373046;545968;2290582;2380;0;9040
4092702;4821277;381529;551315;2313837;2137;0;9072
4181691;4917285;390686;554492;2332025;1770;0;9104
4146779;4865771;374389;558278;2323969;2259;0;9136
4166310;4907641;386351;560347;2350214;1954;0;9168
4186879;4923450;383544;562689;2354120;1831;0;9200
4198109;4927356;379271;567010;2360041;1037;0;9232
4238271;4981982;387450;570899;2379999;2075;0;9264
4264088;5009752;389098;575380;2395258;1709;0;9296
4308765;5068835;394286;578436;2423761;1404;0;9328
4359363;5129931;395567;583864;2433527;2380;0;9360
4368519;5136400;401305;588032;2458856;2075;0;9392
4387806;5154833;399962;589932;2467218;1892;0;9424
4431019;5208544;405822;595503;2486016;1953;0;9456
4422230;5200182;402099;596752;2485833;1586;0;9488
4480274;5276293;410827;601053;2520624;1708;0;9520
4503955;5292406;408935;605712;2529168;2197;0;9552
4539966;5337694;415221;609177;2542535;1465;0;9584
4541614;5340014;411743;613266;2547723;2075;0;9616
4590198;5389939;412658;617112;2562860;2136;0;9648
4622608;5430406;423827;620522;2596856;1526;0;9680
4666065;5470323;417235;625588;2593255;1893;0;9712
4694690;5518784;425536;629501;2620721;2014;0;9744
4710620;5534165;429137;633820;2646783;1709;0;9776
4725818;5555955;430419;635394;2655572;1709;0;9808
4741443;5571275;431822;640234;2666131;2137;0;9840
4776050;5618211;441100;644635;2699211;2991;0;9872
4810413;5657822;440124;647559;2703972;2136;0;9904
4827258;5669480;441100;652748;2722039;1893;0;9936
4851733;5704270;441344;655780;2731378;1526;0;9968
4895313;5762315;446654;660251;2755181;2137;0;10000
