CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
166378847;190484071;27539358;12626983;62632774;39550;0;2496
171616809;196232652;27687673;13053997;64683184;8850;0;2528
181652306;209046218;32659951;13904220;69241583;40832;0;2560
181453576;206889302;27815175;13752459;67679575;41565;0;2592
194080619;223312051;34755160;14814099;74532524;42053;0;2624
194484121;221138899;28323780;14735105;71897704;24169;0;2656
207823504;239137327;37249599;15902587;79558878;50049;0;2688
215779476;247728431;37026273;16462449;81931065;43457;0;2720
219608630;250985807;34947726;16721162;82573031;49194;0;2752
224004553;254748066;32745827;16956820;82815705;6164;0;2784
234976205;269561505;39587240;17960314;89247697;49926;0;2816
250275421;288161066;44655098;19153411;96346983;53832;0;2848
264252620;305548534;49101254;20446287;103127666;216308;0;2880
268235519;309112978;48441893;20489025;103179668;80689;0;2912
288771965;335520686;55893534;22474397;114204297;436522;0;2944
279974870;320555942;45702092;21289140;105688694;28442;0;2976
291422411;333671326;47027529;22207983;109772241;69519;0;3008
304968031;351734939;55641398;23436336;118443423;64636;0;3040
313242240;361078970;56846534;24010641;119458679;17151;0;3072
314431934;360631340;51759023;24122652;119942381;73180;0;3104
325530600;373346517;53944015;24882762;123786732;74951;0;3136
337850820;387972029;57288977;25840017;129105810;5005;0;3168
352691419;406654782;63872883;27072982;136551103;77392;0;3200
361620962;417006929;64966081;27850633;140498847;68115;0;3232
373833332;430866817;66999645;28727353;144636837;81726;0;3264
389832681;450788091;73383601;30036310;152733862;66650;0;3296
386595568;443011195;62689720;29654591;146599783;89416;0;3328
407863824;468129783;68510628;31123640;154803193;63354;0;3360
417764922;479432855;69367804;31982460;158743490;96497;0;3392
417149018;475520877;61290981;31834816;155625090;54810;0;3424
431990105;495071303;70895815;33039594;164204657;99060;0;3456
450033455;516787800;75944325;34474615;172081957;55420;0;3488
466577846;537065337;81903721;35794920;179919339;104980;0;3520
470235307;539219872;77126023;36019065;178865142;45838;0;3552
502154293;582015539;97523798;38871632;197175582;106873;0;3584
508371318;583926544;86114648;38878957;194007499;38696;0;3616
522704351;602248275;92112435;40190665;201131627;113891;0;3648
536882292;618382695;94530703;41269462;207164387;33264;0;3680
551063409;635439352;98338494;42493956;213697634;124268;0;3712
573883480;663930735;106398592;44419461;224728184;201843;0;3744
567566235;651657756;94820131;43464641;216830805;126465;0;3776
597751644;689265447;107328765;45941547;231759538;22583;0;3808
601948044;692281492;103447672;46259932;230649007;134154;0;3840
624524097;717614801;106281039;47841159;238738402;16418;0;3872
637590470;734763256;112726274;49226606;247104347;142761;0;3904
653587438;750320528;110396751;50014608;249649446;7019;0;3936
667158876;766335868;112564409;51256248;255163714;146239;0;3968
690699587;797190281;126397504;53173880;268882796;142273;0;4000
