CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
46948732;57280310;10636203;5851707;27258414;18982;0;18000
47588258;58076451;10817050;5939907;27695303;18676;0;18100
48044921;58652621;10946566;5999210;27998952;18250;0;18200
48641782;59387665;11085421;6089065;28339771;17517;0;18300
49186397;60035064;11156160;6159973;28650440;23376;0;18400
50123957;61180629;11437166;6275006;29224107;10742;0;18500
50718254;61931848;11597505;6350622;29594223;17945;0;18600
51528982;62919211;11773041;6455476;30043136;17761;0;18700
51924488;63428122;11857697;6521688;30379012;22094;0;18800
52780504;64470844;12091522;6617703;30827252;23864;0;18900
53579392;65416642;12251312;6689974;31201520;21545;0;19000
54306379;66339308;12450285;6804885;31733988;20813;0;19100
53779586;65614883;12144744;6731739;31304485;21484;0;19200
55655009;67976266;12729826;6984504;32539285;10865;0;19300
56646278;69176458;12975980;7095943;33065467;22889;0;19400
56951087;69557989;13080777;7140561;33242713;20691;0;19500
57414648;70185001;13222134;7236561;33692113;21179;0;19600
58951936;71976684;13521206;7366376;34366672;22033;0;19700
59283662;72418394;13655482;7421437;34648409;24109;0;19800
59992828;73311091;13870876;7536698;35114412;21912;0;19900
60624905;74025262;13905421;7601421;35372346;16296;0;20000
61515101;75220206;14243250;7742370;36077361;24414;0;20100
62516442;76361499;14400109;7833610;36497099;24658;0;20200
62978964;77019395;14603357;7925096;36985867;26855;0;20300
63626241;77768661;14708459;8017596;37347073;23560;0;20400
64624102;79030620;14990502;8143896;37973902;26367;0;20500
65286393;79829019;15145286;8225233;38364709;22156;0;20600
66032240;80690040;15232993;8297518;38712975;4761;0;20700
66447950;81192785;15338827;8340329;38903038;23315;0;20800
67825022;82932710;15738363;8517411;39785298;26062;0;20900
68202096;83454865;15918478;8594175;40164753;26123;0;21000
69193915;84604337;16065877;8688037;40585040;30090;0;21100
69688847;85262355;16189656;8789477;41060686;33570;0;21200
70753542;86539573;16462238;8918506;41632767;20752;0;21300
71368104;87333700;16667865;8997064;42044204;23804;0;21400
72368528;88599810;16968890;9123918;42671826;29175;0;21500
72666990;88871049;16913287;9145907;42720899;24231;0;21600
74030023;90535230;17232378;9307262;43501659;29846;0;21700
74720695;91431529;17484452;9404624;43982431;30762;0;21800
75072562;91768137;17491288;9416886;43996775;15015;0;21900
76113514;93119818;17748307;9601955;44827766;31860;0;22000
76982347;94193912;17986527;9714490;45377082;28320;0;22100
77744918;95211731;18289076;9827248;45953251;30457;0;22200
78584637;96227415;18489089;9927450;46453983;31189;0;22300
78796552;96450620;18428298;9961479;46537295;30579;0;22400
79990457;97898919;18751356;10125837;47282045;2564;0;22500
81372717;99562245;19082165;10241614;47847717;30335;0;22600
81860936;100199756;19247143;10334088;48259520;28442;0;22700
82749849;101259324;19349316;10434124;48783017;29785;0;22800
83704924;102467145;19702830;10550300;49367671;30944;0;22900
84560818;103509012;19924204;10650120;49849115;29114;0;23000
85313441;104497536;20130869;10785676;50479119;32837;0;23100
86252159;105631993;20384470;10885701;50950004;32104;0;23200
86873190;106427279;20568673;10984438;51401357;28747;0;23300
87835407;107639983;20887947;11112880;52004811;35706;0;23400
88526019;108443570;20939460;11203430;52410205;21423;0;23500
89376053;109501917;21145393;11316613;52906969;34546;0;23600
90461683;110841331;21481207;11437458;53523666;31799;0;23700
91372874;112015827;21784062;11565364;54169661;36866;0;23800
92217660;113001969;21861333;11666973;54577436;36377;0;23900
92431038;113186050;21796636;11696284;54678876;12818;0;24000
93978946;115186290;22343082;11895386;55720804;36621;0;24100
94771059;116298774;22792606;12039403;56407327;33692;0;24200
95960265;117707096;23054751;12161933;57016090;37720;0;24300
96786495;118733705;23218264;12263599;57465307;38391;0;24400
97717646;119816649;23432130;12382943;57981968;7202;0;24500
98741508;121220637;23917907;12532908;58822848;35766;0;24600
99494313;122025383;23869812;12604091;59045014;40466;0;24700
