CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
351328080;413431742;68283944;30758919;151854958;87647;0;1888
406121397;486625341;94001041;36078275;181051111;54748;0;1920
392605746;463688388;79513163;34542472;171173023;96619;0;1952
442823879;519348097;85691919;36928344;183252766;46387;0;1984
470611771;550525629;89256730;38867189;192672358;108703;0;2016
659314291;817855816;190490357;70416367;353115429;36743;0;2048
521094308;611628561;102885356;43285865;215579465;121521;0;2080
548381531;648949022;116582587;46454959;232638687;24170;0;2112
535300937;635223472;114120253;47418664;236304998;133971;0;2144
617870733;742640433;146381156;55564369;279067767;18005;0;2176
588374836;700833166;129517857;52722838;263047910;146545;0;2208
624677356;750748017;147142140;57455727;287862178;148499;0;2240
650320784;775961148;146303336;58254235;291422594;144470;0;2272
753480493;937091657;216748835;80804182;406463498;145202;0;2304
714526492;854904916;164772650;64461940;323327175;139343;0;2336
749710849;901711498;178044710;69117369;346780729;151001;0;2368
777259912;930634764;180123807;70345820;352478040;140136;0;2400
845713777;1032480206;219712206;82929224;417157501;147094;0;2432
850871174;1018088824;195633716;77082550;386251330;140441;0;2464
896990928;1084336519;221200239;84086688;422693498;135681;0;2496
927622686;1114466813;221001326;84817436;426109871;153747;0;2528
1179591524;1489003146;367898899;136023634;684086323;213867;0;2560
1008601177;1213254340;243440112;92323056;464361910;138305;0;2592
1145409360;1370092562;265604118;100525693;505081349;142333;0;2624
1100237173;1324460110;267085620;100978435;507528791;143860;0;2656
1292705736;1564419884;320832552;119667175;601875046;144958;0;2688
1188638681;1431829221;289149711;109440708;549946957;148071;0;2720
1260793831;1527941768;316866254;119083086;598578973;147095;0;2752
1289245478;1553631093;314439564;118744647;596845457;137512;0;2784
1628524883;1999527108;439477085;162579082;818223614;140563;0;2816
1406115602;1700375224;351886733;130964606;658794090;142456;0;2848
1478438171;1796334207;378108529;141064624;709522719;140685;0;2880
1521786144;1840053700;380409366;141791582;713417912;158752;0;2912
1641190318;2023409371;455120722;166907945;841766522;146911;0;2944
1621226563;1964384863;411830611;151999865;765306574;140686;0;2976
1711438246;2086269989;448367504;164966069;830632212;136414;0;3008
1749350991;2119009163;443561364;163845595;824183559;154541;0;3040
2152763044;2721499564;683694172;248130817;1248339273;150940;0;3072
1874386925;2273183634;480027518;175913138;887500047;142029;0;3104
1968274747;2400048727;515179895;190136238;956185968;149414;0;3136
2009448102;2437595505;513620084;188513909;948412977;142821;0;3168
2353108539;2869331216;608269072;222223652;1117740730;156433;0;3200
2158535429;2629046249;557941137;204828823;1029923633;149963;0;3232
2274448279;2784735852;604107279;222276722;1117581245;136108;0;3264
2313485044;2822568335;604278421;221298313;1112370504;151123;0;3296
2839682000;3498287004;783137338;282713575;1422417745;152404;0;3328
2453034797;2993109647;643102907;233574556;1174419723;144836;0;3360
2571638009;3155467325;688666023;252958276;1271531779;144226;0;3392
2634003389;3218031862;693933709;253187054;1272968238;149230;0;3424
3092810014;3779949674;807894660;296222513;1489601228;152405;0;3456
2801502838;3420058933;735175792;268938512;1352283709;141541;0;3488
2977244026;3649093869;809445804;292415567;1470600178;152343;0;3520
3027060854;3695380921;799239043;292134620;1468764734;157653;0;3552
3540608307;4469036593;1119597048;402602960;2026560669;155090;0;3584
3189086074;3894445169;856856449;307016691;1547007087;162170;0;3616
3376383141;4146451727;927379401;335592638;1686509476;154235;0;3648
3419179784;4187544273;923396134;333238231;1676148480;151977;0;3680
3703292766;4580920463;1057339334;380006741;1911226736;150146;0;3712
3674970634;4503435248;999255133;357118713;1797382728;154724;0;3744
3786791270;4657130229;1041350850;377305720;1897869470;152710;0;3776
3839129149;4706020362;1034277443;373746384;1878673108;146240;0;3808
4586610145;5662138703;1284078867;459043415;2308987009;155029;0;3840
4074959050;4992693273;1094084235;395966133;1990939850;157104;0;3872
4214235000;5197544129;1173043262;420076365;2113529196;146973;0;3904
4287958383;5264228956;1164698068;420617092;2113636251;156555;0;3936
5056187069;6197583621;1348681728;490824630;2467044527;164062;0;3968
4527207466;5553268132;1238841738;443475880;2231767114;157287;0;4000
