CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
86788352;105294530;19538952;10491608;48975034;31433;0;23400
87672078;106348971;19726695;10587708;49430110;30396;0;23500
88323016;107180146;19833201;10692099;50103509;23316;0;23600
89676345;108831203;20254831;10834557;50623711;33630;0;23700
90176465;109476893;20365670;10917922;51239860;34179;0;23800
97169490;119108032;23384217;11640605;55041363;255126;0;23900
93913700;113980604;21004890;11107035;52601428;108032;0;24000
92577278;112353411;20864632;11194430;52465198;21911;0;24100
93672551;113755812;21211127;11349322;53213609;32593;0;24200
94726931;114989818;21426764;11454231;53681686;33264;0;24300
95506164;115977120;21652715;11569172;54142439;34119;0;24400
96634274;117357426;21977361;11678508;54762250;32775;0;24500
97018123;117792667;21960393;11759670;55072064;14343;0;24600
98434501;119538024;22387699;11893025;55706278;36866;0;24700
99078054;120338559;22537296;11997526;56185770;35157;0;24800
100320239;121819512;22848208;12120759;56725014;37292;0;24900
101357651;123135427;23126710;12286540;57613195;36926;0;25000
101316086;123013602;23011782;12278222;57539464;9095;0;25100
102876934;124971665;23490540;12445418;58300510;39856;0;25200
103877786;126219770;23798217;12561697;58935640;37109;0;25300
104796362;127349772;24069457;12676538;59494904;39795;0;25400
105761326;128581091;24408995;12796753;60067839;37231;0;25500
106492770;129197484;24094543;12801615;59993560;41748;0;25600
107227630;130309786;24606932;12970396;60847561;37171;0;25700
108488675;131896146;25049496;13130784;61586940;38636;0;25800
108972866;132434781;25078976;13179542;61912012;30578;0;25900
109885522;133507288;25160031;13291422;62373375;41321;0;26000
111967243;136015949;25772456;13473610;63233908;41137;0;26100
112598894;137024369;26278131;13625442;64119831;41504;0;26200
112639787;136815202;25754268;13607514;63910481;29236;0;26300
113308182;137672377;25931635;13724374;64359149;41870;0;26400
114734935;139414682;26353021;13869942;65130570;41077;0;26500
115827096;140775518;26676384;14001305;65773453;44739;0;26600
116238045;141205999;26618096;14064157;66145278;24109;0;26700
116911321;142109499;26848625;14177339;66561536;38819;0;26800
118723329;144313351;27393240;14344850;67476146;44006;0;26900
119505127;145219660;27475943;14436919;67905100;39611;0;27000
120310727;146231071;27734732;14561671;68470344;24536;0;27100
121349360;147555042;28058339;14692258;68988898;40344;0;27200
122715872;149216536;28460560;14829798;69763371;47486;0;27300
123615528;150402691;28759570;14980194;70418093;43457;0;27400
123802112;150346661;28311939;14964718;70183048;18311;0;27500
125173141;152283363;29078661;15182642;71246827;44616;0;27600
126668194;154040927;29447313;15301350;71812256;46020;0;27700
127425577;154949981;29470628;15429521;72284910;45959;0;27800
127747597;155190826;29364244;15440509;72251890;14710;0;27900
128924658;156709559;29733078;15592971;73057735;47180;0;28000
