CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
23018130;25654659;1699336;2034538;8763710;18005;0;800
29451463;32627297;1699825;2659523;10996615;9887;0;832
32653542;36666898;2201959;3081991;13011990;10376;0;864
42860852;48117187;3390799;3812256;16679523;13855;0;896
50408318;56241006;2924553;4623211;19200757;17151;0;928
57980931;65693863;5081896;5372044;24127623;19836;0;960
65777419;74272881;4798084;6368289;27383902;24963;0;992
97635919;117532231;22629032;10120870;49830134;33020;0;1024
85573999;96254515;6169662;8098954;34509189;28870;0;1056
96123411;107704314;6708479;8855584;37581874;9094;0;1088
102021284;113916883;6831891;9013500;38386254;30761;0;1120
123001150;139345591;12364531;10734570;49518062;35950;0;1152
127200358;144008421;11231843;11668383;52378406;37293;0;1184
141562321;159919634;12525724;12812203;57108496;43701;0;1216
159117696;178447602;12730314;13731712;60577177;23071;0;1248
175684426;201761752;22799258;15774771;75421620;47851;0;1280
179581876;203328154;16329914;16433311;73416438;47180;0;1312
195737169;222022625;19158887;17693644;80204018;49317;0;1344
215879147;242306447;17461504;18618328;82386874;58594;0;1376
225703890;257366284;24514342;20420907;94297732;67017;0;1408
253791099;285101748;21239326;21914779;97343867;31250;0;1440
270135050;304923658;25479671;23348366;105732640;65124;0;1472
290922656;328193069;26734795;25138408;113713942;74951;0;1504
438184303;526411922;102926678;43380628;215351255;11109;0;1536
329693675;371194973;29012498;28607951;127415202;79529;0;1568
333877197;379694463;33447424;30487367;139055430;59204;0;1600
376209547;422849198;31865153;32644544;144383908;91186;0;1632
378369759;433882007;45050605;34771842;163038279;56702;0;1664
428276064;482142198;37958826;36966410;165163701;98815;0;1696
423512649;485220681;49774287;39069485;182338279;40405;0;1728
480338675;542362076;45633855;41467699;188128364;120056;0;1760
501967220;600535083;109406458;50629590;248910740;26550;0;1792
535282504;601792221;45780462;46451959;205372033;134155;0;1824
548052064;625202623;62512963;48653493;227941677;16174;0;1856
600304127;678861238;59450043;51781137;236576726;149657;0;1888
599622061;691398804;79130595;55736531;264477106;148620;0;1920
668611448;755001058;64019123;57709982;261941224;146484;0;1952
655404877;755471149;86120263;61167189;288415094;145568;0;1984
701046545;801101709;79784646;64187657;296431004;146606;0;2016
1049413574;1287575928;293160016;113542073;560641387;141601;0;2048
775994108;885798513;87038778;70940862;326386127;144165;0;2080
799084136;924142165;110603599;75104855;356742617;144592;0;2112
900298110;1018665239;90729016;78116964;354564888;146484;0;2144
886151663;1036616548;146169609;85348976;411609114;148254;0;2176
989622833;1127259443;113853407;86176822;402505256;148681;0;2208
1007122361;1155733675;129823703;89850975;424499951;147460;0;2240
1079697736;1222540632;109909997;93873456;425948738;146240;0;2272
1254521569;1509910685;299058133;124726367;621214963;143555;0;2304
1112512594;1271743083;127290995;102483621;470619217;141662;0;2336
1154012488;1341697920;173894392;109600646;523629458;150268;0;2368
1290632316;1472144364;152262001;112814393;527151910;160767;0;2400
1303079062;1541178000;249172153;127323491;621796870;568725;0;2432
1377860181;1572217533;161210098;121399340;568480051;36255;0;2464
1432062984;1660933248;220331711;130286778;626900861;142455;0;2496
1485006331;1693049743;170219779;130853064;610115870;148986;0;2528
2172542961;2642606577;570430181;221632988;1111071191;148132;0;2560
1521918040;1756986835;204415187;142605297;676718788;156554;0;2592
1576842826;1845804235;261334963;152580841;736160163;143249;0;2624
1740993345;1999140268;228830591;154751193;736622809;151367;0;2656
1739074344;2065552939;349401083;172792108;847690762;145263;0;2688
1901933546;2180686129;245134809;168057617;797133152;154052;0;2720
1935437795;2252314425;311925044;177900069;859204282;152343;0;2752
2041683067;2345225076;271625953;181167533;861653434;147338;0;2784
2364307791;2888089042;625749741;250860124;1257800552;147338;0;2816
2157209505;2478238406;282647348;193101937;921196067;156799;0;2848
2239430974;2610873748;369553803;207212390;1003891412;147888;0;2880
2343812970;2698984424;324875328;208965013;1001045350;152953;0;2912
2593580274;3097201666;574495843;251607449;1250086705;159423;0;2944
2510089094;2889835131;345651276;224183575;1073335387;152831;0;2976
2582330547;3010985823;427665837;238539750;1156427948;149718;0;3008
2707047636;3123093750;388277327;241973229;1161504717;151671;0;3040
3916705976;4808184469;1107903475;411811655;2072190374;161255;0;3072
2907530642;3354808611;418105436;259815676;1248227944;145325;0;3104
3002772525;3513855018;525386351;278236212;1354700695;147033;0;3136
3093085099;3567133813;440932098;276340747;1326210655;148193;0;3168
3199723498;3860881412;757735304;329640258;1634530362;146118;0;3200
3319739426;3837887575;494894607;297049357;1431421934;159912;0;3232
3477899666;4081169667;637147477;322025786;1574455625;151733;0;3264
3563976594;4125507383;543016371;319459869;1540649620;143555;0;3296
4406455638;5412255371;1217674495;475165176;2387882071;156189;0;3328
3794812246;4400151150;592854439;341442414;1653635110;176086;0;3360
3908383549;4581885793;706428001;361196318;1765632748;150634;0;3392
4045092306;4688579184;632176360;362133696;1753143339;155212;0;3424
4438247611;5395678326;1129013894;464266909;2322213721;152344;0;3456
4248569812;4924184660;656355009;383348677;1855042431;165710;0;3488
4499565873;5295461663;861490776;416276225;2042558004;154846;0;3520
4536612470;5261066488;709858656;408525887;1978871277;154724;0;3552
5908161816;7314656140;1746284531;648403391;3278712188;170715;0;3584
4843332572;5628676509;785657474;436720670;2126178883;153686;0;3616
4934484926;5797376455;915267920;459462208;2250348304;147765;0;3648
5090566192;5911928591;814103995;459862591;2233237630;156677;0;3680
5963523857;7200401794;1471476030;594320580;2980787962;162597;0;3712
5422296787;6305489717;887096118;489919622;2385931270;155639;0;3744
5652710383;6680765063;1134054653;529595524;2606945597;154663;0;3776
5650652344;6563613324;901492382;512839299;2487208355;154418;0;3808
6942403370;8540602282;1951486703;749807003;3781159083;171997;0;3840
6050095230;7044523287;1006021961;549044084;2676495101;160156;0;3872
