CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
19724497;24394469;4525562;2676826;12300506;2625;0;10000
20349069;25111875;4617603;2740290;12592009;8484;0;10100
20577950;25449337;4745228;2788436;12825590;7934;0;10200
21218330;26196466;4854480;2843855;13071377;8850;0;10300
22235539;27691213;5429185;3033601;14089685;10620;0;10400
22313785;27627187;5200121;3011394;13872828;10987;0;10500
22849673;28270436;5333544;3074520;14181300;11536;0;10600
23911926;29587327;5629258;3216077;14849754;10559;0;10700
25204465;31351116;6177108;3435479;15963582;11414;0;10800
24742795;30657148;5861924;3335629;15415182;11963;0;10900
25219845;31294964;6042221;3419939;15816304;11414;0;11000
25825495;32028421;6191452;3496161;16166158;12878;0;11100
26520257;33151099;6779584;3593402;16743732;12512;0;11200
27034904;33518774;6507308;3650021;16879534;11779;0;11300
27705801;34245334;6631026;3619317;16776446;13611;0;11400
28655139;35544160;6946637;3862461;17870987;9705;0;11500
30766705;37941493;7599590;3836591;17907547;11109;0;11600
29952255;37219082;7351544;4055058;18844495;12390;0;11700
30050765;37402431;7461346;4084840;18991284;11353;0;11800
31939615;39495626;7899150;4088706;19078504;14710;0;11900
31980875;39976643;8218302;4354653;20359018;15930;0;12000
32360574;40290485;8069926;4382336;20437753;13306;0;12100
33266760;41457596;8401834;4503526;21043342;15564;0;12200
35887359;44351204;9054054;4495046;21051277;15014;0;12300
34454928;42820386;8662576;4567335;21321051;14892;0;12400
35178132;43611217;8735024;4607765;21491461;17151;0;12500
36060028;44909126;9147925;4866645;22733096;16296;0;12600
36725065;45741948;9300391;4978657;23220888;2991;0;12700
36727872;45596380;9259009;4726306;22040959;15747;0;12800
38509484;47677978;9579444;4984678;23290346;14710;0;12900
38919273;48462462;9900731;5228242;24433287;14527;0;13000
40134969;50015070;10255894;5409830;25303219;16175;0;13100
40662860;50843193;10616244;5538241;25965998;17150;0;13200
41690933;52003895;10710971;5641198;26370355;17151;0;13300
42407301;52925340;10980257;5732827;26861747;19226;0;13400
43485423;54264937;11275483;5878652;27529410;18433;0;13500
43507518;54375044;11476289;5818072;27290275;16663;0;13600
44873420;55950845;11580231;5991596;28139943;19470;0;13700
45814152;57236365;11961273;6230331;29152147;20630;0;13800
48183898;60123564;12628874;6458728;30347579;19654;0;13900
47218324;59098482;12484892;6432516;30171309;21057;0;14000
50882621;63009726;13279751;6323341;29806198;22583;0;14100
48812925;61012295;12873869;6606202;30975751;20202;0;14200
53831772;66562818;14089746;6581029;31071697;23498;0;14300
49667109;62432946;13640345;6761921;31780924;14282;0;14400
52132252;65101946;13682643;7036031;33007240;21545;0;14500
52212269;65340470;13881007;7097697;33305640;21851;0;14600
53898605;67353953;14270594;7260666;34121922;22583;0;14700
54595014;68458259;14694359;7472283;35129122;23437;0;14800
57621862;72133543;15464621;7821802;36812589;25025;0;14900
56330422;70471499;15019248;7631642;35851287;22216;0;15000
57148536;71017091;14923607;7383596;34696140;16541;0;15100
57811253;72595334;15822652;7884570;37085598;25147;0;15200
59107088;73940546;15785909;7999928;37557094;27466;0;15300
59784515;74494133;15820760;7857767;36933987;24231;0;15400
62056115;77599960;16600178;8380765;39317953;26856;0;15500
61525966;77176499;16774127;8399387;39469259;22277;0;15600
64509173;80762245;17418230;8758712;41092729;28931;0;15700
64114277;79762980;16954486;8323720;39097312;29175;0;15800
65556900;81464757;17270097;8456167;39702230;28931;0;15900
62647423;78883648;17607194;8525744;40137410;27893;0;16000
68347542;85546595;18545179;9202964;43258435;28504;0;16100
67776804;84919278;18442214;9199460;43216076;28198;0;16200
73768060;91607188;19813059;9290677;43889903;19470;0;16300
74392266;92661872;19637096;9762732;46035100;29968;0;16400
73170528;91482370;19805369;9788055;46022710;32715;0;16500
73023739;91581674;19922129;9935785;46860659;31738;0;16600
74137323;92833808;20201120;10006562;47025759;31372;0;16700
