CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
634276;715941;40954;61457;256164;0;0;800
705870;782285;48156;68664;290466;0;0;832
756712;850645;55298;72200;310424;0;0;864
846312;952756;68359;79247;340026;0;0;896
884153;996396;79284;86402;371093;0;0;928
1023069;1159482;100951;94759;426574;977;0;960
1105893;1246640;113464;102811;462645;0;0;992
1185482;1360348;146972;113747;520812;1648;0;1024
1332394;1516292;154785;121746;560240;0;0;1056
1447934;1652523;174744;131321;606199;0;0;1088
1505551;1723629;196960;142245;658690;0;0;1120
1634395;1874446;220337;154213;721129;0;0;1152
1868464;2137384;253662;168872;787229;1648;0;1184
2003902;2296991;274657;180571;846983;0;0;1216
2292535;2638055;320556;213498;997800;0;0;1248
2254388;2598565;342346;210673;992612;1953;0;1280
2510492;2879753;370483;225402;1064085;0;0;1312
2696526;3098503;403014;242158;1141293;0;0;1344
2770074;3205802;440672;258782;1223935;0;0;1376
3117302;3595938;484008;279263;1321835;1526;0;1408
3192680;3703786;523315;297542;1410763;2258;0;1440
3714285;4301198;588683;343042;1627742;1526;0;1472
3623343;4197560;606200;337207;1604244;2197;0;1504
4192799;4842822;684812;384792;1831904;1526;0;1536
4178517;4828845;711913;384511;1844355;2075;0;1568
4572987;5285570;752012;407304;1948603;1892;0;1600
4621448;5372545;808225;430462;2061945;2563;0;1632
5491441;6349654;904539;501596;2396051;2014;0;1664
5192736;6039535;917783;482090;2310785;1892;0;1696
5743759;6647628;977964;511332;2456415;1648;0;1728
6224654;7225811;1065061;571972;2739007;2014;0;1760
6787458;7845378;1133359;608024;2909905;1953;0;1792
6892195;8002848;1192380;633983;3043022;2015;0;1824
6808149;7931804;1227047;631472;3039054;2808;0;1856
7627605;8863808;1328366;701287;3366385;1831;0;1888
8260843;9579627;1410153;737959;3545646;2014;0;1920
7946574;9257178;1443783;733926;3538687;1709;0;1952
9110451;10540439;1557064;810431;3881704;2137;0;1984
9056923;10501194;1603451;805499;3884084;2502;0;2016
9699987;11280428;1731807;894075;4282032;4151;0;2048
9969701;11555085;1762202;882822;4261586;4272;0;2080
10458957;12119231;1847468;922499;4455921;2320;0;2112
10490207;12225982;1936763;966479;4660999;1587;0;2144
11927704;13819056;2075373;1060029;5114672;5676;0;2176
11433077;13330776;2125178;1052866;5089404;3906;0;2208
11964569;13953334;2230219;1101470;5315355;4090;0;2240
12442107;14512475;2319758;1149160;5554368;4456;0;2272
13007657;15166160;2422296;1193811;5772934;3724;0;2304
14075099;16308186;2527703;1243717;6000595;3845;0;2336
14788842;17139788;2633416;1301909;6286421;4639;0;2368
14653222;17103533;2744561;1351194;6524092;4211;0;2400
16541949;19178051;2921379;1466820;7082746;7568;0;2432
15917623;18571791;2984367;1459347;7054303;6409;0;2464
16476460;19229565;3097526;1519305;7347333;4273;0;2496
17097063;19943919;3215385;1574178;7607830;4700;0;2528
17714005;20658883;3318472;1619157;7837749;5677;0;2560
19259534;22327335;3467093;1694439;8197733;6164;0;2592
19967295;23162660;3601859;1756491;8503091;5920;0;2624
19872508;23180666;3735220;1822516;8816201;6714;0;2656
21367377;24780576;3873891;1882476;9110877;5616;0;2688
21303473;24863950;4018483;1959449;9482337;8300;0;2720
21992986;25662471;4153493;2022895;9786291;5676;0;2752
22848025;26663506;4314015;2099678;10156957;5432;0;2784
24658995;28593860;4453419;2160605;10447483;8301;0;2816
24392577;28476123;4616138;2248334;10872226;8179;0;2848
25252071;29464585;4773243;2324249;11227999;5798;0;2880
26126642;30469831;4936389;2388550;11558259;7447;0;2912
26911308;31407695;5091601;2473045;11959564;6714;0;2944
27768056;32395303;5255296;2543602;12304534;6469;0;2976
28707813;33492101;5429429;2629946;12712858;9033;0;3008
29619004;34542941;5601182;2705249;13089322;7568;0;3040
30524336;35570221;5741257;2767160;13400235;10254;0;3072
31546305;36786161;5959030;2876809;13924891;12390;0;3104
32547219;37952601;6151839;2967760;14359461;10009;0;3136
34917208;40653460;6428694;3180533;15373129;9033;0;3168
36099151;41861526;6532637;3155570;15284751;12757;0;3200
35694000;41628616;6737287;3258163;15766500;10437;0;3232
36596037;42672193;6920820;3341115;16169210;10315;0;3264
37770777;44059763;7126874;3446766;16681476;10254;0;3296
40476581;46913821;7315350;3533256;17098040;13062;0;3328
40035847;46707156;7553265;3666206;17730850;13183;0;3360
41144243;47976257;7765117;3745783;18136672;10193;0;3392
42403883;49436336;7973673;3863330;18699232;11658;0;3424
45352362;52559192;8194742;3960151;19151440;8545;0;3456
46440982;54059676;8549295;4210266;20333505;13122;0;3488
45997685;53613205;8662148;4179664;20233774;11718;0;3520
47307984;55144817;8917641;4298689;20805916;14770;0;3552
50666252;58652132;9092689;4381222;21207283;12329;0;3584
49808650;58085179;9391089;4540521;21968327;12696;0;3616
51133414;59604767;9630469;4645456;22466191;12573;0;3648
52532458;61231899;9881749;4768924;23074160;15686;0;3680
54766827;63748250;10222691;4914336;23786377;15319;0;3712
55288799;64454914;10414830;5023658;24312377;17822;0;3744
56713539;66100905;10660251;5140322;24872312;19897;0;3776
64243488;74841788;11906403;5614847;27200920;244689;0;3808
66433363;77461472;11892059;5847660;28234425;229065;0;3840
66118056;77681685;12301421;6095739;29445481;241760;0;3872
68295175;80392616;12767363;6359373;30734540;302490;0;3904
69844182;81981846;12995267;6314051;30564375;268188;0;3936
75288626;87880268;13395412;6541303;31655010;336486;0;3968
71607055;83774627;13457058;6428548;31109112;281310;0;4000
