CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
22494450;25017209;1144894;2089905;8353983;8057;0;800
27866750;31357098;1701472;2843195;11495820;10681;0;832
31225506;35295747;1825435;3377196;13530544;11048;0;864
38500207;43905100;3538687;3755242;16657001;13245;0;896
41614212;47154054;2458795;4618239;18469130;12573;0;928
50357049;57268530;3553458;5425692;22484684;16357;0;960
55190288;61304714;2982109;5008216;20171213;16907;0;992
70908083;88382830;20867562;8084721;39563009;22827;0;1024
69255072;78358503;4185475;7538459;30255599;25512;0;1056
76266956;87066488;5924179;8243958;34820468;17700;0;1088
79878336;90773266;5384874;8771038;35757904;26123;0;1120
87476827;101584640;10835360;9068448;41779495;25696;0;1152
99535451;112905717;6616072;10780947;43953745;32898;0;1184
108298368;124479112;9926976;11726202;50918388;34973;0;1216
110326561;123730091;7483502;10400278;43182140;32043;0;1248
122470817;147530751;26201410;13252501;63927388;41076;0;1280
137814771;156747158;9908971;14890730;61633693;46935;0;1312
148552415;170861318;14025721;16028041;69859807;51087;0;1344
152350074;174542766;12185455;17123621;71741393;19042;0;1376
170692495;200217871;25435543;17817197;83316010;50598;0;1408
177723177;202824676;13778286;19359808;81054357;55297;0;1440
186383617;213806581;21129463;17805168;81579686;43640;0;1472
200667943;226579315;16787433;18525043;80811927;54749;0;1504
299348721;376711560;93810429;35042121;172208544;92895;0;1536
232649795;267849046;21003243;25929755;111637104;81787;0;1568
248012915;288387323;28986864;27675378;122544608;77209;0;1600
264665704;301744467;23268007;27116072;116452888;80871;0;1632
290201650;345291840;50250420;32104648;151134196;66955;0;1664
300323206;346351470;28583728;33326389;144849483;100219;0;1696
312717400;361823293;40588763;30902274;142355166;54626;0;1728
337394950;385539540;31663249;34475899;149625167;101990;0;1760
391905125;483268233;104421913;44339407;216416377;44433;0;1792
379067145;436018659;37776759;40328625;176590918;118957;0;1824
395021023;461055644;53062303;42781930;193518486;33142;0;1856
411523422;470547990;45394903;38559655;176148170;118958;0;1888
462596472;550755243;90070692;47693912;229396569;34484;0;1920
460327435;525891232;50426202;42853048;195661670;121399;0;1952
509774207;596199279;73022640;54192641;247117043;28198;0;1984
541169818;625178880;59560089;57880700;255904130;152892;0;2016
744648240;954852291;249215915;98866281;482490098;151489;0;2048
588075643;675098918;70458682;55300585;254701862;147339;0;2080
619057986;722440289;101271469;57753371;276133021;140930;0;2112
640151743;737807987;73583185;64965750;291123766;146911;0;2144
701512181;850773212;155753935;79199882;381781494;145019;0;2176
697964155;812843012;85837182;77440560;343618200;142334;0;2208
730499900;861979361;122007927;75903440;358585508;147583;0;2240
767146413;893926911;98980703;83444489;373608540;147827;0;2272
934708178;1184071248;288041377;119498680;582948703;146728;0;2304
868918186;1010629554;111784259;93162844;416647066;150146;0;2336
912164596;1077479664;159722125;92824595;441238007;155456;0;2368
922370991;1070895391;122795706;94052352;428748476;150207;0;2400
1020235609;1244692126;240756281;116408788;562432581;150390;0;2432
986618019;1143862734;143722593;92649128;437638650;144531;0;2464
1056622478;1261462591;201746615;113378992;539078454;142272;0;2496
1092121411;1277745875;156947962;117368834;531575116;146179;0;2528
1523126838;1953726261;508020916;202199503;990580167;156676;0;2560
1183409019;1390361126;175220255;131242431;591305615;146606;0;2592
1307365184;1558901527;261814882;133869676;644623716;147155;0;2624
