CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
3564871;3949880;155273;335519;1356259;2442;0;800
4772693;5279833;204589;451266;1810848;2015;0;832
4731616;5248033;232666;447114;1806575;2869;0;864
7079084;7887858;407592;688748;2820244;3295;0;896
6512556;7198895;387389;563131;2345698;2563;0;928
9299109;10350621;540770;898545;3664175;5615;0;960
9390662;10474644;586913;901726;3714590;5249;0;992
27135917;34317417;8958290;3513374;17488420;13184;0;1024
11973236;13388027;811461;1136317;4772754;4517;0;1056
14675194;16554706;1206601;1408894;6168319;5493;0;1088
16093220;18107498;1382381;1424898;6464033;7263;0;1120
19944895;22698306;1983821;1974516;8787453;10254;0;1152
17776017;20052866;1481747;1686561;7377850;7629;0;1184
22554996;25332577;1934078;1952618;8876564;7508;0;1216
22830447;25616084;1929744;1956237;8864968;7325;0;1248
32076029;37329311;4835376;3227724;15240195;13306;0;1280
37098477;41503983;2526483;3490789;14727502;13245;0;1312
42316175;48181640;3476187;4534756;19457287;15686;0;1344
46315921;52430957;3264579;5032184;20811043;17578;0;1376
51153861;58939913;5794724;5516428;24546385;18432;0;1408
53027818;59059114;3526785;4829757;20225839;11536;0;1440
60191497;68793220;5321580;6536392;28236561;19775;0;1472
64037495;72661252;4678760;7046372;29242479;23621;0;1504
77520431;94159305;21207526;7972748;39441855;23194;0;1536
72820859;81072485;4917407;6566734;27537649;22766;0;1568
81424657;93137213;7247967;8886125;38381982;29907;0;1600
86845420;98608146;6573958;9534241;39705526;30884;0;1632
90954601;104183388;11916474;8325479;39097373;10071;0;1664
99179190;112654558;7557476;10891242;45418219;32165;0;1696
104074746;117431950;9794530;9448828;42081558;33020;0;1728
112115070;128064553;9634191;12328402;52659473;40710;0;1760
119424560;143134521;24581358;13569041;64521563;40283;0;1792
129902500;148089221;11087008;14100042;60195769;11963;0;1824
135405476;155763579;14284631;14873207;65238358;47913;0;1856
140581671;159181538;12305938;13876070;60201078;46936;0;1888
149007248;173116256;21747076;15055284;70347171;44556;0;1920
159522357;182704366;14618615;17654468;75903187;18982;0;1952
167529844;191270872;17449967;16892289;74647819;47546;0;1984
177282261;203379606;16608783;19727729;84917446;60241;0;2016
300078150;383411250;106047397;40234974;198825236;33142;0;2048
194960561;221941265;18474135;19827720;86502708;54260;0;2080
208327226;241092034;24762998;23199220;102524030;67382;0;2112
215169615;243622118;20820320;20359894;89921401;20508;0;2144
231840776;273955598;38535424;25950342;120948971;75500;0;2176
241892814;278340047;24884335;26846272;116917852;67566;0;2208
254368124;294830788;31577739;28245659;125193466;84045;0;2240
268016465;308530338;28446644;29573332;129294713;61768;0;2272
289405997;351998794;69981511;33952425;163558298;98511;0;2304
285048037;322944546;30266463;26039734;116819403;46265;0;2336
300226038;344977022;41450028;27549846;129802769;77820;0;2368
313380545;355043891;33283118;28502576;128006569;62194;0;2400
338166004;403096869;63768392;38320923;180023892;116210;0;2432
346961331;399072403;39156394;36916006;163119883;37537;0;2464
364061202;424768749;50353692;40853388;183239948;110779;0;2496
370839566;422373308;42620557;34651360;156728114;29968;0;2528
514603053;638343459;161271255;57834592;286964780;137695;0;2560
411501572;476551209;49115475;45954226;202692169;130554;0;2592
423150711;491160974;61606104;43173364;199065713;11414;0;2624
447414992;518324600;54196394;49836858;220150010;144653;0;2656
465728422;557128335;91552927;53503537;252696802;4090;0;2688
471511000;538987878;59514679;43433392;199731422;121887;0;2720
500242921;580082133;71174256;50813229;234057018;23926;0;2752
518629837;599193168;66672864;54218743;243606432;138915;0;2784
575149773;697916793;154010837;59707389;293608806;141784;0;2816
559033237;642232486;67136730;56697111;252934899;137634;0;2848
581323158;684013630;91708018;65866586;299770961;147643;0;2880
605481665;704482205;80642188;67783170;301255699;145873;0;2912
634311975;763938474;135016439;73744543;349940205;141296;0;2944
642083500;742426689;83100556;67791530;303216875;137084;0;2976
666065617;777007471;103277384;68552686;318956337;138244;0;3008
686868847;790540213;91538767;66845529;305305066;144531;0;3040
1082427100;1379572396;374358417;144439725;712525276;137878;0;3072
739016052;863469530;104666663;84015835;374559894;143921;0;3104
765057307;895769069;124793992;79762125;371705409;137085;0;3136
777240259;896427332;113751296;72675408;340636151;147704;0;3168
836596918;1009716836;182839925;97644168;463998080;132141;0;3200
845961823;988863924;122323906;95672439;427021612;142944;0;3232
