CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
3998098;5508836;1314938;612777;427;127;592000
3685782;5040453;1135007;552863;305;127;593000
3935170;5402147;1273007;599197;183;127;594000
3439872;4631946;947568;498647;183;127;595000
3922048;5402208;1280270;598236;305;127;596000
3561698;4812793;1009885;519586;183;127;597000
3780935;5191088;1189999;569738;305;127;598000
3785696;5210131;1235226;582737;367;127;599000
3473136;4685779;953489;500035;306;127;600000
3998708;5514146;1326840;617888;550;127;601000
3990407;5503587;1309323;609676;488;127;602000
3914236;5381090;1280331;599042;549;127;603000
4077993;5614854;1330624;623246;488;127;604000
3855825;5324266;1270504;601118;183;127;605000
3626639;4865955;1000730;512378;305;127;606000
3741934;5112474;1156431;561273;244;127;607000
3910573;5356859;1241208;589277;122;127;608000
3839895;5272569;1230161;584992;244;127;609000
3515494;4716175;932065;496680;305;127;610000
3597525;4900379;1082211;540679;245;127;611000
3781118;5155077;1147092;562177;183;127;612000
3955374;5441820;1295590;607553;305;127;613000
4169056;5714158;1352169;626387;305;127;614000
4046926;5576402;1313900;621890;488;127;615000
3720327;5039660;1056882;540712;427;127;616000
4134023;5711167;1371761;641478;244;127;617000
3575919;4827502;1001462;519949;305;127;618000
3643789;4945116;1051267;537365;183;127;619000
4076894;5589280;1292172;614942;488;127;620000
3969899;5457749;1286556;608776;366;127;621000
3696036;4978015;1042234;530675;305;127;622000
4054005;5572862;1306942;619389;305;127;623000
3941580;5399279;1232907;592767;366;127;624000
3492544;4682178;928281;496758;183;127;625000
3748038;5063341;1070676;539950;305;127;626000
3474357;4666064;937009;498863;305;127;627000
4057790;5553025;1255124;609140;610;127;628000
3846609;5233568;1169797;572862;488;127;629000
3431205;4529896;801451;462190;428;127;630000
4199575;5751084;1341610;635379;305;127;631000
3817495;5161913;1073544;554817;489;127;632000
3987050;5486131;1266171;608056;305;127;633000
3914968;5323411;1179440;580214;244;127;634000
4027883;5532395;1288510;613938;366;127;635000
4090627;5594468;1300961;616203;244;127;636000
3838918;5171678;961729;562655;305;127;637000
3981862;5439928;1235531;597056;427;127;638000
3981069;5467516;1265622;605191;366;127;639000
4136342;5685289;1338558;634385;427;127;640000
3976492;5419908;1196714;594009;366;127;641000
4292286;5845017;1337521;636158;305;127;642000
4092092;5625535;1333615;628589;183;127;643000
4183094;5735397;1339108;628456;306;127;644000
4289112;5902450;1386837;657104;306;127;645000
4164723;5718736;1318478;631223;549;127;646000
3683829;4965686;1005246;531496;244;127;647000
4199513;5766282;1356137;638143;488;127;648000
4089712;5584764;1279110;612430;305;127;649000
3851797;5185167;1059080;555647;306;127;650000
4189320;5733689;1307309;630767;244;127;651000
4210133;5811692;1376462;649008;183;127;652000
4302235;5914414;1413082;661347;367;127;653000
4324879;5982651;1438534;670272;183;127;654000
4226857;5792160;1334897;639356;366;127;655000
4197500;5803941;1377865;651867;244;127;656000
3816030;5176318;1094663;560995;489;127;657000
4372364;6047775;1474301;683774;427;127;658000
4440846;6152328;1418942;700678;366;127;659000
4406605;6042892;1420468;670632;488;127;660000
4328480;5935593;1369076;653294;366;127;661000
4084950;5609665;1277279;619542;305;127;662000
4373585;6009079;1404111;665960;244;127;663000
4161794;5709153;1304318;628070;245;127;664000
4128468;5641282;1277158;617167;305;127;665000
4018849;5488512;1223019;602326;183;127;666000
4585498;6352889;1556270;716653;427;127;667000
3993886;5403123;1136472;580974;183;127;668000
