CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
5008161801;6253751385;1406566895;589500414;2692620;0;2097152
5003145761;6247725888;1408874567;590927223;2785393;0;2113536
4540877535;5675564939;1280151447;538888441;2450861;0;2129920
5072389297;6332270960;1425968151;598143189;2760918;0;2146304
6358244465;7937059821;1789550594;749596447;3436697;0;2162688
5792637697;7237732997;1635805687;685181930;3189873;0;2179072
5819115474;7262109277;1636543723;685232200;3100395;0;2195456
5248030022;6555549502;1478373108;620231394;2794244;0;2211840
5321121327;6643147605;1498430246;627471349;2839959;0;2228224
5336442882;6667073874;1507573838;631557890;2891716;0;2244608
6619610312;8262583584;1866761578;779853691;3528250;0;2260992
6693670120;8351170210;1883055177;786845370;3347098;0;2277376
6253678205;7795399782;1741294614;728395438;2043268;0;2293760
6847058460;8525947351;1899907673;793169904;2095027;0;2310144
6212375331;7737187224;1726262182;720567141;1922481;0;2326528
5668612258;7069055450;1578584765;660698403;1772578;0;2342912
5690965533;7092420503;1584234104;662856174;1827266;0;2359296
5735452908;7154307857;1603036728;670660119;1927363;0;2375680
5751723801;7175541812;1609934966;672813903;1938166;0;2392064
5788061843;7216244893;1617856759;674902379;1919185;0;2408448
6497819852;8099911637;1814313409;757513178;2159296;0;2424832
7234417088;9011908448;2015262419;840401680;2451898;0;2441216
6664809720;8308893768;1860189940;777789390;2278741;0;2457600
6623548534;8251327021;1845954442;769950759;2220209;0;2473984
7408770767;9229968315;2061241672;860051058;2435907;0;2490368
6746205508;8410693618;1885404354;786426420;2212336;0;2506752
6087653422;7590057107;1699337020;710285378;1974543;0;2523136
6151391479;7667455286;1716920470;716697692;2055170;0;2539520
6123726938;7634649217;1709604876;713834884;1985408;0;2555904
6164542813;7681440724;1719459893;717096025;1964900;0;2572288
7651155889;9530372025;2131438208;887864436;2420282;0;2588672
6252009324;7797317563;1748126079;729543867;1974421;0;2605056
7106837092;8865874093;1990990692;831371129;2252314;0;2621440
8608720882;10722096636;2401839249;999517975;2624871;0;2637824
6378456998;7950755158;1781516252;743423529;1996515;0;2654208
6399777135;7981375014;1792144643;746934120;2058283;0;2670592
6447679539;8039702197;1805071551;752350615;2018062;0;2686976
7220273814;8994965742;2016930628;838645003;2255548;0;2703360
7296966916;9092959449;2042181661;848229958;2224298;0;2719744
7352040444;9168352384;2060018164;857486640;2333002;0;2736128
7373611678;9184613755;2060564611;855714031;2329218;0;2752512
7510602599;9361758687;2099852718;874599388;2314508;0;2768896
6726870841;8391490175;1887088187;785529164;2104731;0;2785280
8317264962;10365028763;2329750261;966373842;2620111;0;2801664
8443414542;10533789196;2371091709;986120590;2622613;0;2818048
6807826688;8490136102;1909462763;793783410;2088252;0;2834432
6876939731;8574944418;1927131114;801661641;2112421;0;2850816
8565812178;10677650644;2399454490;996879464;2603875;0;2867200
8564324877;10666893957;2394831699;992255330;2597893;0;2883584
8573883629;10680399600;2398683740;993809828;2662957;0;2899968
7805276344;9719513692;2180605196;903101276;2434198;0;2916352
8774713193;10940121835;2460970629;1020819709;2715325;0;2932736
7102479437;8842884345;1979066283;821078740;2188105;0;2949120
8859247767;11042458243;2484646899;1029677050;2741631;0;2965504
8033890505;10011376775;2249690896;933169739;2464960;0;2981888
8118350677;10123967064;2279093653;944949582;2486505;0;2998272
7250344415;9048137421;2040033718;846715676;2247309;0;3014656
8967457024;11167307044;2508059863;1037571733;2741082;0;3031040
8163281287;10171194420;2288709168;946617349;2529596;0;3047424
9945709280;12390341877;2789652527;1152274504;3053703;0;3063808
10908925076;13587320136;3055869862;1262775388;3320609;0;3080192
7442257131;9276220271;2087531155;864613923;2286127;0;3096576
8327210860;10371854063;2332338084;963913175;2533746;0;3112960
8406375086;10480247157;2361934810;977344259;2594659;0;3129344
8380144685;10438128369;2350806848;970202770;2634210;0;3145728
7673224680;9583366335;2169408936;899552359;2426568;0;3162112
8626789438;10759222579;2429061531;1004527158;2640252;0;3178496
9459464797;11788453830;2658523407;1097811814;2923515;0;3194880
7680857107;9580597117;2163227312;895375741;2435296;0;3211264
7763394798;9689827733;2193370972;907783455;2458978;0;3227648
7831325411;9772570685;2212200269;914809775;2445246;0;3244032
8642933501;10768853535;2432669615;1002419172;2670220;0;3260416
7801250109;9729232539;2201453165;909219730;2404169;0;3276800
7900518715;9851371448;2226728003;920365612;2451654;0;3293184
9903519935;12345143873;2796470380;1151204603;3057304;0;3309568
8840367567;11011600228;2492557157;1024779914;2777093;0;3325952
7965978508;9928155858;2247459518;926235460;2521478;0;3342336
9009422248;11231400630;2544034381;1047723703;2955254;0;3358720
9923686631;12365606833;2800828707;1151557763;3325431;0;3375104
10091108505;12586362859;2855919569;1176644844;3414725;0;3391488
9061314266;11285815956;2549184636;1048329625;2880669;0;3407872
8285467681;10321545232;2324378816;958183517;2573785;0;3424256
8320823731;10367630991;2336194092;963946733;2604302;0;3440640
8393076170;10475699195;2373166715;980126620;2658318;0;3457024
8306773413;10359136933;2344723429;965521003;2668328;0;3473408
11356175395;14147223488;3199372608;1314943800;3565665;0;3489792
9472616619;11805159842;2668481877;1099008117;2914055;0;3506176
8453291348;10549793183;2394871310;986193449;2677361;0;3522560
9402682899;11711186328;2648854852;1087040043;2875054;0;3538944
9449267252;11770483356;2660465419;1093041236;2866204;0;3555328
9507563307;11839506434;2675093433;1098477591;2897148;0;3571712
11579242330;14413481289;3256129054;1335857901;3477469;0;3588096
10649456807;13265927037;3000907662;1232871388;3235160;0;3604480
9650883131;12022709151;2720177973;1117315124;2942559;0;3620864
8804230330;10990430604;2497561843;1028631049;2775933;0;3637248
8837763813;11021883771;2499962289;1028966188;2704583;0;3653632
9829955793;12254034242;2778733060;1140986526;3058036;0;3670016
9864471084;12296900710;2788422732;1145366379;3032402;0;3686400
8858616604;11047164529;2506549491;1029696523;2768425;0;3702784
10945622614;13630664752;3088342558;1264648210;3342764;0;3719168
10023691136;12482521207;2826971157;1157908896;3043998;0;3735552
9043265363;11278265988;2560194556;1052576311;2810418;0;3751936
10124575765;12627327232;2866035509;1176996860;3155815;0;3768320
10079829359;12553567533;2842637376;1163635958;3101615;0;3784704
9106253482;11359840059;2581689313;1059467505;2842583;0;3801088
9194574423;11475342144;2609888277;1072975704;2884087;0;3817472
10255059318;12790446016;2908147889;1192368347;3193107;0;3833856
10301029660;12833513106;2908324403;1191827014;3183586;0;3850240
9425230815;11782455128;2687288897;1107793493;3025322;0;3866624
10303087698;12836935338;2916607402;1193173574;3361747;0;3883008
9424319806;11764723300;2680052465;1101817988;3083976;0;3899392
11642399273;14515880076;3306548786;1352780949;3841054;0;3915776
12719298616;15846260459;3601632076;1473241933;3957753;0;3932160
9483790785;11829651357;2691364814;1104755667;2995903;0;3948544
10616300337;13236149954;3011192913;1233788253;3301689;0;3964928
9576049399;11952914347;2725956400;1118290128;2963432;0;3981312
9575157800;11938296342;2711637101;1112856139;2924126;0;3997696
9616311381;11990885258;2728444004;1117584598;3021965;0;4014080
10669375031;13286483931;3016969449;1231904849;3280387;0;4030464
10866168716;13556092616;3087455230;1265338844;3421378;0;4046848
10878134749;13572795881;3092000325;1267188533;3427481;0;4063232
9763783293;12171663176;2766552244;1133376920;3024650;0;4079616
10996025683;13720531220;3127862781;1280774375;3453849;0;4096000
9886725422;12344716444;2816110345;1154889736;3067497;0;4112384
9834201509;12266571015;2793260122;1143327159;3053276;0;4128768
12277781679;15306153321;3483849602;1424068998;3755117;0;4145152
9973490703;12436732871;2828233177;1158182349;3009513;0;4161536
10019161607;12500551434;2850281460;1165218050;3153373;0;4177920
12380618757;15428409905;3513531350;1431912938;3845205;0;4194304
